time_ms,imu_roll,imu_pitch,ax,ay,az,gx,gy,gz,Setpoint_rollRate,"set_pitchRate,",Setpoint_yawRate,Setpoint_roll,Setpoint_pitch
21101000,4283,-5031,283,24,559,10781,-14554,3090,25308,6145,240,12720,7079
21149000,4504,-5189,305,244,1796,12245,-2835,649,24648,4138,480,12679,6600
21201000,4423,-4751,265,101,675,-2158,10775,3334,24288,-7535,359,12520,2239
21249000,4353,-3923,-53,93,1681,8461,29146,2419,20963,-9113,359,11320,1080
21301000,4947,-2586,0,-110,1032,13405,30977,5288,14798,-7759,359,9879,0
21349000,4918,-1981,0,-21,752,2541,16573,1870,7142,-8003,240,7320,-640
21401000,4857,-1858,-61,125,1329,4860,12728,7485,-53,-14454,359,4839,-2960
21449000,4631,-1871,115,115,-7,-13999,-13822,24086,306,-14305,240,4800,-3040
21501000,3458,-2164,-34,83,731,-35117,16695,22988,4024,-14293,240,4800,-2600
21549000,2630,-1155,244,174,1187,-26267,42513,10903,6079,-8890,0,4760,-1599
21601000,2127,164,155,4,1787,-26389,32625,14382,7537,492,119,4640,0
21649000,1772,360,-120,180,1260,-21567,14071,9133,8482,1160,0,4640,0
21701000,1523,-30,12,189,1940,-20530,13643,10170,9589,27,119,4719,39
21749000,960,-36,-73,4,922,-30478,14254,10048,10905,-220,240,4719,-39
21801000,673,-214,177,201,791,-16196,6014,6630,11539,-762,240,4519,-39
21849000,1098,-523,93,-55,1108,-9604,2901,3884,10662,-1433,240,4560,-39
21901000,1271,-1084,21,16,1326,-22544,5159,3579,11545,-732,480,5120,840
21949000,1054,-1416,191,289,1570,-27121,5648,1503,18581,951,359,7279,1679
22001000,1321,-1776,-132,-33,1442,-11191,-4056,1870,27475,6909,359,10480,4080
22049000,1793,-2546,73,208,1120,-12839,-11807,-1547,36831,7177,480,14000,4800
22101000,2285,-2804,163,4,1983,-8872,6319,1625,42103,10666,480,16320,6359
22149000,2976,-2806,3,-140,2069,9133,-3873,2846,45166,11930,359,17880,6719
22201000,4286,-3724,49,179,-337,22438,-23770,1747,41380,8865,359,18080,6680
22249000,5436,-4443,89,50,2172,22804,-18521,710,39905,4882,359,18560,5959
22301000,6333,-4918,192,49,1353,18959,-10587,-205,40758,-2515,359,19920,4080
22349000,6838,-5226,116,128,778,14382,-11929,466,39295,-6310,359,19880,3080
22401000,7100,-5084,271,250,2201,16701,-3324,-1181,38337,-8773,359,19880,2160
22449000,7331,-4723,-83,40,1891,19814,-5765,-937,37888,-8558,240,19920,1919
22501000,7617,-4570,57,43,105,22682,-9244,-1731,34986,-3271,240,19279,3480
22549000,7855,-4480,-26,187,658,21279,-10159,-1914,33439,523,240,18960,4679
22601000,8068,-4283,46,130,2076,20424,-15408,-3073,32675,4190,240,18960,5680
22649000,8149,-4455,81,109,1003,18959,-19803,-3439,35355,6062,119,19920,6440
22701000,8266,-4805,60,60,206,18593,-21024,-2890,34839,4904,119,19880,6440
22749000,8304,-4824,-62,85,424,17006,-12235,-2646,34832,5830,240,19920,6800
22801000,8311,-4453,46,121,466,20851,-10465,-2524,34826,7159,240,19920,6840
22849000,8521,-4675,44,143,1754,21279,-23953,-2463,34238,6602,240,19920,6800
22901000,8265,-4920,245,31,817,7424,-14432,-3256,33883,5758,240,19560,6840
22949000,7847,-4623,-97,148,1501,11757,-7047,-5210,30817,6494,119,18160,6840
23001000,8078,-4776,-110,106,-665,24513,-22244,-4233,22204,5830,240,15480,6719
23049000,8332,-4725,-13,121,1224,14931,-4544,-6125,23481,6694,240,16160,7000
23101000,8202,-4309,-100,244,2201,10964,-12662,-4233,24233,7951,119,16280,6960
23149000,7975,-4710,263,-7,1812,10414,-24869,-4111,27306,7030,240,17119,6960
23201000,7613,-4967,-49,250,2201,9133,-5155,-5087,28640,3456,240,17160,6120
23249000,7090,-4920,24,94,-839,1320,-11746,-2951,27624,-5735,0,16400,2999
23301000,6582,-4804,145,54,1222,2236,-3873,-3195,15052,-14534,240,11600,-39
23349000,6250,-3992,53,118,975,1198,15779,-3562,6521,-13591,0,8480,-360
23401000,5691,-3021,252,133,2201,-13816,8150,-2890,1406,-16985,-119,6159,-2640
23449000,4672,-2335,-84,252,912,-26511,17000,-2463,-4972,-15695,-239,3199,-2760
23501000,3539,-1354,-189,3,-111,-27427,20540,-2158,-6897,-11143,-599,1240,-2359
23549000,2944,-908,-63,137,901,-18760,10836,-2707,-5317,-8749,-719,1240,-1959
23601000,2478,-698,-198,14,603,-20102,13216,-2463,-3716,-4494,-960,1240,-800
23649000,2066,-387,92,106,2184,-23398,12911,-3073,-1738,-1371,-960,1559,-39
23701000,1633,-467,-24,180,439,-23642,765,-2890,11899,-1402,-1080,5599,0
23749000,1375,-836,165,88,435,-17356,2413,-4294,21861,-1525,-1560,8680,280
23801000,1612,-974,-190,265,-207,-4538,2596,-3195,43762,-2924,-2999,16199,0
23849000,2504,-1303,-28,-22,2201,12184,460,-2341,42182,-3684,-5159,16400,0
23901000,3671,-1369,-57,-76,33,21645,10347,-1303,38065,-4109,-9119,16359,0
23949000,4772,-1330,162,126,966,27382,9493,283,33727,-3962,-12600,15840,0
24001000,5843,-1453,177,-74,551,22560,4366,3395,28189,-4480,-19320,15240,-39
24049000,6583,-1573,42,184,752,17800,7906,5349,24085,-4717,-25079,14519,0
24101000,6892,-1469,-13,96,540,8888,13582,10231,18201,-4408,-27959,12960,0
24149000,6811,-1402,164,8,455,2663,13033,13161,16685,-4225,-28080,12400,0
24201000,6446,-1347,104,-49,1508,-5088,13155,16213,12941,-4041,-27840,10760,0
24249000,5982,-1261,-56,155,242,-11985,13460,17739,14146,-3837,-27840,10760,0
24301000,5637,-1284,87,-11,1316,-14914,4976,18898,14888,-3974,-26520,10599,-39
24349000,5320,-1475,74,68,832,-9238,5770,19570,11975,-4201,-25199,9360,39
24401000,5214,-1640,-113,67,713,-3867,5587,20546,-4843,-2282,-19320,3599,880
24449000,5391,-1724,260,91,1628,-5881,2291,17861,-12031,1351,-18840,1359,2160
24501000,4926,-2035,-141,143,37,-20774,-6375,19265,-14778,7332,-17520,0,4479
24549000,3856,-2458,171,2,2056,-32981,-6558,17800,-12146,12382,-15000,0,6519
24601000,3175,-2766,14,160,965,-13999,-12479,15114,-9525,18340,-13800,0,8880
24649000,3120,-3455,99,225,1216,-15830,-19071,15053,-9578,16776,-13200,-39,8920
24701000,2726,-3976,-48,70,539,-21811,-10159,13710,-8300,14109,-12839,-39,8680
24749000,2668,-4235,-88,-102,915,-9238,-14859,15908,-7782,9409,-12479,39,7320
24801000,2872,-4274,-55,-6,1771,-13266,-4178,16091,-8618,6377,-11759,0,6400
24849000,2772,-3820,101,17,1891,-13938,2291,16701,-8100,7466,-11520,79,6400
24901000,2571,-3620,420,258,1073,-10154,-4788,17067,-3753,4499,-10320,1319,5120
24949000,2573,-3525,-35,64,939,-9421,3145,14565,-1642,2096,-9480,2040,4279
25001000,2756,-3415,-6,193,1042,-3073,-3690,14504,1811,-3887,-7919,3359,2119
25049000,3057,-3586,158,-39,1037,1503,-333,12917,12352,-9084,-6600,7119,559
25101000,3606,-3105,54,129,880,10353,13460,11513,17379,-9317,-5280,9400,0
25149000,4447,-2692,-109,35,1938,19020,3389,10537,26636,-8169,-4440,13199,0
25201000,5388,-2598,-150,115,882,19081,7479,7912,37595,-7914,-3720,17920,-39
25249000,6221,-2206,-39,-137,729,38613,7174,7790,38647,-6906,-3840,18920,-39
25301000,7705,-2358,83,20,808,49599,-3324,8217,36643,-7194,-2999,19920,-39
25349000,8730,-2325,39,-13,1114,40077,10958,6874,34029,-7409,-3240,19960,-80
25401000,9357,-2231,144,-98,1027,38735,-1737,6813,28328,-6813,-1919,18800,-39
25449000,10120,-2483,-72,1,1683,49965,765,6691,12913,-7492,-1679,14280,-39
25501000,10315,-2244,362,25,1056,20241,5098,6142,-16307,-9133,-1440,4879,-800
25549000,9308,-2562,-51,63,1283,-4782,-7291,5898,-21755,-13062,-480,2279,-1879
25601000,7567,-3016,41,20,1763,-16989,-1065,4128,-22581,-18050,119,39,-2999
25649000,6019,-2879,-221,79,420,-22422,9737,2907,-18664,-17666,240,39,-2960
25701000,4651,-2441,-119,62,1725,-20530,13582,1931,-13954,-14525,240,0,-2400
25749000,3821,-2299,260,162,405,-16318,9188,1992,-11778,-12022,240,0,-1720
25801000,3342,-2370,191,129,838,-11924,8333,2236,-10147,-11672,240,-39,-1519
25849000,3186,-2430,-199,34,1676,-9848,8089,1564,-9600,-11489,119,0,-1399
25901000,3035,-2249,192,169,921,-12900,12911,1259,-9105,-9748,119,0,-1000
25949000,2914,-2032,159,12,1483,-14182,12850,2114,-8806,-8902,359,0,-920
26001000,2927,-1969,-11,135,684,-6919,8883,-510,-8783,-8788,359,0,-959
26049000,3133,-2150,206,32,1108,-3257,1741,-876,-9414,-8935,240,-39,-880
26101000,3393,-2441,167,-49,2201,-3745,2047,-2341,-10299,-9724,480,-39,-800
26149000,3481,-2406,-145,122,-821,-10031,5831,-2524,-10420,-9338,480,0,-679
26201000,3304,-2250,-79,73,262,-11802,6441,-3928,-9914,-7230,480,0,-160
26249000,3349,-2177,-8,254,-550,-12778,2169,-2951,-10074,-6915,359,-39,-119
26301000,3653,-1993,173,-125,2201,-14426,5037,-1608,-10959,-6221,480,0,-80
26349000,3797,-1768,63,243,-764,-7346,5159,-449,-11288,-5453,0,-39,0
26401000,4290,-1542,123,-84,1501,-5271,-1431,1381,-12992,-4627,-480,-39,0
26449000,4346,-1316,-56,-79,1895,-12717,4854,1442,-13084,-4087,-719,0,0
26501000,4358,-1103,4,226,1231,-3501,-2835,2358,-13076,-3311,-480,0,0
26549000,4322,-1042,149,332,1718,-11435,1741,1015,-13125,-3305,240,0,-39
26601000,3935,-909,117,-15,1378,-10398,1619,710,-11925,-2728,240,-39,0
26649000,3808,-1396,47,-127,254,-144,-12967,954,-11429,-250,359,0,1199
26701000,3634,-1672,118,82,-429,-9299,4122,-327,-4903,13103,480,2000,6040
26749000,3145,-1740,-35,212,824,-11130,460,-1608,1801,18737,480,3840,7960
26801000,2892,-2221,81,-99,1796,-4294,-16080,-2097,11242,32334,480,6640,13000
26849000,3216,-3207,-63,175,-33,3578,-31644,-2890,11039,31090,480,6800,13400
26901000,3878,-4368,-6,130,549,10842,-40494,-2707,3844,22415,359,5160,11840
26949000,4664,-5347,-14,150,1362,14260,-41776,-2463,1629,18865,480,5079,11480
27001000,5350,-6131,77,88,548,8461,-38663,-1792,-7051,8484,480,2999,8959
27049000,5522,-6546,163,88,1285,-2463,-30301,-2219,-15502,1726,480,360,7079
27101000,5230,-6521,68,190,-86,-21140,-19376,-3195,-15570,-5165,480,39,4800
27149000,4694,-6044,-74,100,405,-28891,-7047,-2280,-14344,-8423,480,0,3359
27201000,4059,-5243,20,1,641,-31150,1375,-2341,-12179,-11651,359,0,1359
27249000,3525,-4565,-63,205,604,-29319,4061,-2585,-10664,-14023,359,39,0
27301000,3281,-3791,-133,139,203,-25290,7784,-1242,-9845,-11374,480,0,0
27349000,3260,-3156,-110,-35,748,-22666,8821,-2280,-9904,-9811,480,-39,0
27401000,3359,-2511,25,96,373,-18637,6929,-876,-10077,-7653,359,0,-39
27449000,3541,-2329,-59,-2,786,-15036,-943,-571,-5996,-6996,480,1519,0
27501000,3581,-2500,159,5,1066,-20896,-11258,3762,14456,-7502,480,8400,0
27549000,3519,-2882,57,105,758,-9238,-10465,3579,25848,-8066,480,12119,120
27601000,4263,-3232,67,-29,1401,17861,-13822,3518,41088,-7898,599,17960,599
27649000,5481,-3205,68,76,979,33425,-4422,3090,43804,-8950,1439,19880,239
27701000,6955,-3112,-151,-44,272,52406,-11441,832,38772,-9457,2279,19880,-39
27749000,8891,-2993,26,-142,302,66994,-2469,-205,34022,-9514,2400,19920,-119
27801000,10072,-2138,133,282,-13,40871,15902,-1059,29541,-7615,2519,19920,-399
27849000,10321,-1581,-106,85,1175,36232,-2774,-1242,28836,-6266,2519,19920,-479
27901000,10790,-1290,178,147,947,43923,15474,-1242,27387,-5550,2400,19920,-559
27949000,10888,-245,36,104,1681,39223,16695,283,27001,-2324,2160,19880,-399
28001000,10854,-525,50,138,1537,40322,-13394,-388,18915,-1576,1320,17160,0
28049000,10714,-666,22,239,937,32143,15718,1320,9416,-2221,839,13880,0
28101000,10247,-232,-252,120,1417,24330,1680,3640,-8542,-816,599,7400,-39
28149000,9593,-872,232,346,2092,3517,-10709,3579,-25193,-2285,359,1359,0
28201000,8004,-621,-42,32,1443,-17722,23592,2724,-24134,-1985,599,-39,-39
28249000,6455,94,-45,-61,1080,-15097,15291,4250,-20082,104,599,-39,0
28301000,5506,-284,285,52,1023,-7956,-1981,2602,-16519,-974,480,0,-39
28349000,4803,-589,-137,198,1100,-13938,13094,2175,-14786,-1898,599,0,-39
28401000,4096,-537,5,74,826,-14121,8638,1015,-12288,-1732,599,0,-39
28449000,3656,-889,-88,-2,237,-8811,2596,1198,-11231,-2663,480,-39,-39
28501000,3424,-869,48,92,1187,-11191,14009,1137,-10274,-2849,720,0,-80
28549000,3321,-693,-51,-159,791,-5759,7662,-266,-10000,-2229,1199,0,-39
28601000,3170,-756,15,200,175,-6125,5648,-1975,-9512,-2390,1199,0,-39
28649000,2953,-855,-111,92,640,-10642,10286,-2097,-8991,-2683,959,0,-39
28701000,2654,-786,-92,136,1694,-13694,14559,-3134,-7964,-2479,1439,0,-39
28749000,2512,-739,95,104,1246,-12351,14315,-5820,-7559,-2363,1320,0,-39
28801000,2700,-664,-45,3,287,-6247,13521,-5942,-8101,-2114,599,0,-39
28849000,3004,-619,-227,12,420,-4843,12178,-4782,-8871,-2470,480,0,-199
28901000,3329,-681,97,131,420,-8994,9554,-5210,-9988,-2044,480,0,0
28949000,3453,-876,29,143,435,-16806,7601,-4416,-10375,616,480,0,1040
29001000,3303,-1090,-8,144,462,-26572,6197,-3623,-9909,14969,599,0,6080
29049000,2953,-1268,-50,162,342,-31638,3328,-2524,-9220,17837,599,-39,7160
29101000,2608,-1689,45,30,786,-24985,-2530,-1242,-12144,21451,480,-1440,8840
29149000,2460,-2312,45,59,884,-22727,-10892,-1120,-22451,23197,599,-5000,9920
29201000,2349,-3260,46,12,714,-23093,-21573,-83,-30449,23218,480,-7799,10999
29249000,2254,-4231,49,22,542,-30539,-29691,3640,-38280,23695,480,-10480,11960
29301000,1603,-5512,-96,113,1121,-44150,-32804,5349,-42369,21263,480,-12519,12600
29349000,517,-5999,-177,26,268,-44822,-11258,5288,-32304,15269,480,-10080,11080
29401000,-275,-5951,56,-98,2030,-37497,-18277,5043,-16334,7464,480,-5720,8440
29449000,-665,-6384,127,138,1271,-32676,-8817,4494,-6546,1835,359,-2799,7000
29501000,-673,-5315,-146,-7,1267,-16989,20235,2602,2140,-3105,480,39,4279
29549000,89,-4782,180,-92,1119,-3806,-8023,2846,131,-7384,359,0,2320
29601000,692,-4728,-155,-111,2096,-11435,14132,3945,20363,-14665,1439,7479,-160
29649000,1391,-3444,-134,-131,899,20302,30306,1503,35391,-16841,2160,12960,-1959
29701000,3928,-2967,-145,-136,1862,63515,8211,-205,44974,-25101,2760,18920,-5399
29749000,6266,-2057,203,69,813,59120,42147,1320,42071,-26126,3000,19960,-6399
29801000,8215,-286,-99,42,1649,70229,45198,1931,35232,-20058,3359,19960,-6399
29849000,10113,254,15,34,1845,79933,20723,-3134,30301,-13533,3240,19880,-4759
29901000,11712,78,-135,28,1593,74135,14864,-3256,24622,-5763,3359,19920,-2000
29949000,12816,-46,39,73,886,67604,8516,-4111,21738,-1970,3359,19920,-640
30001000,13272,-531,-10,89,1882,52223,-1615,-4355,19942,-1594,3240,19920,0
30049000,12926,-828,20,128,60,40199,3450,-3928,20745,-446,3480,19920,639
30101000,12358,-1304,-84,-81,937,38857,-6375,-6186,10324,2685,3359,15799,2200
30149000,11816,-1793,-6,-40,1359,30434,-8145,-6003,6953,5897,3119,14240,3680
30201000,10900,-2332,-96,198,-12,20607,-10465,-5026,-2100,12443,2760,10200,6480
30249000,9900,-3054,-98,149,265,10964,-18887,-2768,-7290,17298,2279,7639,8680
30301000,8595,-3957,68,165,324,3212,-21573,-2585,-8386,26166,480,5799,12679
30349000,7493,-4653,12,205,899,-1792,-22916,-22,-10056,30593,480,4319,14760
30401000,6468,-5398,-30,168,1175,-2768,-35123,-1547,-11725,33724,480,2560,16640
30449000,5705,-6451,-145,211,1406,-3806,-41959,-1181,-13616,31149,480,1280,16680
30501000,4838,-7340,275,-8,1682,-9787,-36283,-998,-14396,30178,480,39,17400
30549000,4020,-7908,-62,-73,1993,-12168,-40799,-1364,-12445,29020,480,0,17480
30601000,3322,-8634,118,-11,1459,-6003,-41226,-1975,-9966,21017,599,0,15639
30649000,2919,-8827,-21,-115,1132,-9482,-28958,-1914,-9000,8795,480,0,11760
30701000,2398,-8670,71,211,623,-10398,-21207,-2036,-7316,-8491,599,-39,5840
30749000,2098,-7808,-81,122,1964,-9238,5892,-2280,-6444,-18927,240,0,1719
30801000,1979,-6214,-210,228,1311,-5942,11995,-1914,-5938,-18642,240,0,0
30849000,1977,-5139,196,173,1226,-8994,9493,-2036,-5964,-15883,359,0,0
30901000,1767,-3901,88,63,1249,-13938,18343,-3256,-5423,-11703,240,-39,0
30949000,1580,-2867,-28,99,1,-14182,9066,-3745,-5040,-8851,119,-80,39
31001000,1455,-2476,317,18,2201,-15158,1497,-4721,-16007,-2989,240,-3880,1480
31049000,1243,-2259,-95,7,1993,-18210,4000,-5454,-20788,1973,240,-5640,2960
31101000,842,-2165,-148,143,441,-24924,-2591,-5820,-43808,6944,119,-13760,4479
31149000,345,-2416,37,160,496,-32981,-13761,-5087,-46470,7111,240,-15040,4719
31201000,-608,-2894,155,10,2058,-47934,-12723,-4477,-52175,7996,359,-18000,5560
31249000,-1788,-3159,196,159,1699,-60996,-8328,-5820,-50464,8033,240,-18400,5799
31301000,-3379,-3453,179,223,840,-68747,-10404,-5454,-38702,5358,240,-16280,5239
31349000,-4639,-3616,30,-24,1353,-67771,-7596,-4721,-35367,4583,359,-16240,5120
31401000,-5376,-3705,-69,46,-134,-56968,-7413,-4660,-28150,1483,359,-14760,4200
31449000,-5407,-3707,239,127,2091,-44883,-2835,-6125,-25819,-1341,359,-14040,3280
31501000,-4957,-3461,-41,68,198,-35239,2230,-6491,-30248,-1863,240,-15040,2839
31549000,-4414,-3196,-136,31,794,-32004,154,-4599,-31273,-5122,240,-14920,1519
31601000,-3937,-3009,-155,40,1151,-32737,1375,-5087,-35587,-5307,240,-15800,1240
31649000,-3688,-2736,-80,177,-110,-36643,7051,-5148,-32056,-5943,240,-14400,799
31701000,-3560,-2397,20,102,326,-37802,7051,-5210,9000,-7431,240,-559,-80
31749000,-3276,-2191,141,-93,1762,-22422,7174,-5759,10109,-6775,240,0,-39
31801000,-1962,-1985,-39,39,165,9926,8516,-5271,6006,-5837,240,39,39
31849000,17,-1843,-95,151,182,27931,6563,-3928,2467,-2845,359,480,920
31901000,2155,-1677,41,2,1086,24880,4976,-3317,1213,-113,480,2560,1640
31949000,3437,-1466,-12,81,2201,19570,4305,-2097,-794,789,480,2999,1760
32001000,4213,-1344,190,50,1636,14870,1314,-1731,678,5447,480,4440,3159
32049000,4711,-1375,-34,-94,463,16274,-2469,-1303,-201,5912,480,4560,3320
32101000,5247,-1564,69,115,1835,20851,-3568,-2036,5737,9946,359,7160,4879
32149000,5681,-1845,-55,-7,1375,23964,-6986,-876,4405,13148,240,7079,6159
32201000,6143,-2299,3,91,1334,27321,-10159,-571,7489,19380,359,8640,8759
32249000,6382,-3066,43,-24,1681,25368,-13089,1137,8175,20147,240,9080,9639
32301000,6572,-3860,297,109,1577,27870,-12662,1320,3323,14098,359,7679,8559
32349000,6804,-4182,59,168,1137,29396,-1554,3212,-1945,5966,599,6120,6159
32401000,6801,-4222,142,36,1458,21706,4854,2724,-7203,533,480,4400,4400
32449000,6420,-4025,421,34,1766,15724,11507,2785,-4089,-1296,359,5120,3640
32501000,6186,-3716,124,101,1491,25429,15963,1931,2079,-1549,599,6879,3199
32549000,6496,-3480,-149,-65,942,34950,8638,466,1205,-875,359,6840,3199
32601000,6690,-3088,239,207,470,30312,13643,1747,-5551,335,480,4839,3199
32649000,6569,-2599,-56,33,807,19753,14742,771,-6786,1939,480,4360,3320
32701000,6219,-2286,149,-21,520,17128,7540,1137,3061,9700,480,7240,5520
32749000,5938,-2524,-52,25,1042,18166,216,-632,5187,12987,480,7720,6800
32801000,6052,-2906,356,38,627,28298,-1187,-1181,9323,17799,599,9159,8840
32849000,6307,-3374,-254,44,1044,35378,-9061,405,10658,15709,480,9800,8520
32901000,6652,-3782,-196,45,381,34950,-5277,710,1042,-6787,359,7000,1519
32949000,6733,-3532,64,45,606,28053,13826,405,-7477,-11002,480,4240,-39
33001000,6354,-2434,127,33,1001,16579,32259,405,-18943,-7422,480,39,-39
33049000,5688,-1382,-222,99,-651,5470,33175,344,-17451,-4758,480,0,-39
33101000,4774,-703,26,-4,10,-2219,26949,-1242,-14442,48,480,-39,720
33149000,3927,-556,-81,131,329,-6003,20418,-1120,-12161,3454,480,0,1719
33201000,3213,-721,51,84,310,-3684,8760,-1120,-9641,5275,480,0,2479
33249000,2807,-1163,-206,65,124,-876,5709,-1608,-8680,4167,359,-39,2479
33301000,2686,-1494,214,160,-183,1320,9005,-1608,-8180,2957,359,-39,2479
33349000,2707,-1730,-147,33,1180,2297,7479,-754,-8097,2350,359,0,2479
33401000,2764,-1940,139,163,760,-632,8577,-1486,-8292,5578,480,0,3800
33449000,2709,-2110,125,0,107,-1426,5648,-1792,-8164,9711,359,0,5320
33501000,2662,-2389,0,156,2201,-1426,32,-2097,-7987,18271,359,0,8480
33549000,2505,-3031,185,75,948,-6247,-11624,-1547,-7630,19417,119,0,9360
33601000,2180,-3686,-89,38,1871,-9970,-11746,-3378,-6541,21939,240,0,10999
33649000,1965,-3904,21,159,1550,-3989,-13883,-4782,-5938,25399,240,0,12320
33701000,2089,-4647,70,244,1409,405,-25540,-6186,-6269,26736,240,0,13559
33749000,2292,-5340,115,203,1465,99,-20780,-6247,-7752,38810,359,-319,18199
33801000,2378,-6045,-1,83,2046,-3379,-35733,-5637,-13255,41503,359,-2040,19880
33849000,2149,-7198,-30,196,-517,-11740,-44339,-7834,-15722,38888,240,-3040,19960
33901000,1763,-8122,119,95,734,-18027,-29019,-8505,-13209,28551,240,-2640,17640
33949000,1387,-8637,201,223,542,-19065,-35184,-9482,-5872,22671,480,-520,16080
34001000,1139,-8969,-63,-20,1381,-16928,-19559,-10764,-5578,17852,359,-720,14920
34049000,1123,-8359,170,-39,1287,-11008,-16995,-11496,-6404,13470,359,-1039,12960
34101000,1401,-8073,64,38,962,-7651,-22977,-11801,-13084,14539,359,-2960,12920
34149000,1643,-7457,31,-13,909,-8933,-9305,-11618,-21997,13749,240,-5720,12160
34201000,1581,-7182,-89,-59,755,-16806,-23221,-12290,-32704,14813,240,-9320,12119
34249000,1249,-7328,-12,27,420,-29502,-21085,-10581,-40586,14866,240,-12200,12279
34301000,357,-6939,123,-18,1063,-42929,-13333,-10092,-40431,20580,359,-13120,13800
34349000,-640,-6778,67,-57,989,-48911,-27066,-9970,-36029,24115,359,-12480,14800
34401000,-1842,-7185,255,0,558,-50803,-23160,-10703,5287,11202,359,-80,10920
34449000,-2366,-7043,-31,47,1844,-26877,-6986,-11740,7220,4175,240,39,8520
34501000,-1559,-6554,189,34,1211,466,-7108,-9909,4677,-6104,359,0,4519
34549000,-76,-5910,186,116,144,14565,12911,-8994,868,-10171,240,-39,2679
34601000,1165,-4283,178,251,1626,771,24446,-3256,-3616,-9131,359,-39,1240
34649000,1422,-3224,246,191,603,-11740,14254,-3501,-4174,-6335,359,39,1240
34701000,1262,-2529,254,133,-52,-15586,23531,-2646,-667,-4947,359,1040,880
34749000,1322,-1752,67,85,914,-5515,26522,-2341,-753,-3338,359,1040,759
34801000,1746,-1324,424,113,1210,-937,16024,-3012,-439,-2294,240,1600,559
34849000,1882,-1495,43,158,1004,-8078,20845,-1547,1057,-2759,240,2239,559
34901000,1806,-1119,112,111,476,-6125,25362,-1914,1541,-3117,119,2320,79
34949000,2012,-1027,122,-12,861,2541,19258,-3378,3071,-3038,240,2999,0
35001000,2358,-992,-240,-1,1041,3029,24385,-4172,14405,-3098,240,7160,-39
35049000,2559,-940,-66,26,1249,3334,23775,-4782,20014,-2960,1320,9200,-39
35101000,3011,-832,385,137,2094,16701,27742,-5393,27684,-2737,359,12240,-80
35149000,4005,-834,275,76,1050,30312,24446,-5942,32605,-2560,480,14679,-39
35201000,5205,-1393,57,141,1372,33302,17427,-5515,30824,-4300,359,15480,-39
35249000,6171,-1868,-6,36,-586,32692,25240,-5515,30149,-5562,240,16080,-39
35301000,7036,-1964,131,-51,229,33119,30245,-3745,27729,-6132,359,16280,-80
35349000,7754,-2230,361,52,1759,33669,27498,-3562,22740,-6392,359,15240,39
35401000,8167,-2370,158,-46,1415,24513,28292,-3501,13418,-7110,480,12639,0
35449000,8060,-2364,21,13,2006,16030,28536,-1975,8688,-7127,359,10999,0
35501000,7588,-2224,230,-45,166,8400,30367,-1731,9274,-5114,359,10680,520
35549000,6973,-2048,-27,-16,699,4006,29085,-754,11029,-3364,480,10760,959
35601000,6375,-1978,86,225,681,7912,22066,-1792,28754,-775,359,15959,1719
35649000,6256,-2105,163,101,724,18349,21273,-1303,30388,-851,480,16359,1800
35701000,6832,-2364,93,-87,1382,38979,19136,-876,21383,-2053,480,13959,1679
35749000,7879,-2495,-124,-101,734,50087,20784,-1792,11133,-2576,240,11400,1640
35801000,8798,-2391,70,269,1646,38185,17855,-388,-11275,-4414,359,5039,920
35849000,8695,-2625,143,97,-19,6813,12667,1381,-26541,-7737,359,-39,0
35901000,6942,-2758,354,-26,1353,-35727,20113,2663,-20827,-8276,240,0,0
35949000,4861,-2711,104,2,1700,-28891,14620,161,-15808,-8146,-119,-119,0
36001000,3682,-2938,-206,-33,1077,-12046,10408,1564,-22327,-8814,-719,-3760,0
36049000,2779,-2811,-75,102,1131,-25107,18587,1503,-27018,-4021,-1199,-6040,1519
36101000,1195,-2806,203,278,1270,-43052,-2286,1870,-31547,13059,-1919,-9320,7160
36149000,-137,-3639,329,-9,991,-41159,-18765,1747,-28379,23161,-2160,-9400,11199
36201000,-1082,-4493,348,120,1376,-38596,-19376,1259,-24593,37279,-2279,-9280,16919
36249000,-1570,-5710,-39,48,600,-34446,-50382,2236,-20321,40979,-2279,-8280,19080
36301000,-1893,-7796,296,101,1795,-38657,-53494,3518,3280,31930,-1679,-800,18440
36349000,-2186,-8707,355,-24,1748,-26694,-34512,344,6686,27893,-1199,39,17920
36401000,-1725,-9288,-143,-95,560,-5576,-41654,527,14295,20255,359,3039,16040
36449000,-676,-9642,48,79,-33,4555,-34879,-144,13980,14943,359,3800,14600
36501000,464,-9299,93,175,714,5959,-17789,-876,10007,10262,480,3800,12720
36549000,1269,-8671,2,-50,1513,99,-17301,-815,8038,11124,359,3840,12480
36601000,1753,-8233,60,100,675,-3867,-22550,-754,8178,12498,359,4479,12400
36649000,2106,-8069,-102,25,371,-2463,-22061,-632,7184,11229,480,4440,11840
36701000,2435,-7851,-133,-39,194,3090,-17301,-327,-345,2606,240,2320,8719
36749000,2717,-7530,210,214,1176,2785,-10709,-22,-4464,-4318,240,1199,6159
36801000,2669,-6962,-167,32,-899,-6736,-2652,283,-7889,-6966,359,39,4640
36849000,2349,-6126,-60,155,-606,-14243,3572,222,-7194,-4774,240,0,4679
36901000,1943,-5409,-46,157,617,-13449,-1370,-937,-5830,11612,-960,0,9280
36949000,1970,-5372,-35,-137,-225,-6736,-21390,-754,-5823,19820,-3359,0,11919
