80
96344 -1.892090 1.647949 -1.037598 0.171387 0.138672 0.816895
96401 -1.892090 1.586914 -1.037598 0.160156 0.133301 0.819824
96458 -1.953125 1.647949 -1.098633 0.163574 0.140137 0.813965
96515 -1.953125 1.586914 -0.976562 0.161133 0.136719 0.818359
96572 -1.892090 1.586914 -1.037598 0.168457 0.133789 0.810547
96629 -1.892090 1.647949 -1.098633 0.158203 0.137695 0.820801
96686 -1.953125 1.647949 -1.037598 0.161133 0.137695 0.814453
96743 -1.953125 1.586914 -1.037598 0.176270 0.137695 0.819824
96800 -1.953125 1.647949 -1.037598 0.165527 0.136719 0.825684
96857 -1.953125 1.647949 -1.098633 0.164062 0.133301 0.803711
96914 -1.892090 1.647949 -0.976562 0.155273 0.139648 0.810547
96971 -1.953125 1.586914 -1.098633 0.161621 0.136719 0.827148
97028 -1.953125 1.647949 -1.098633 0.155273 0.140137 0.813965
97085 -1.953125 1.647949 -1.098633 0.160156 0.143555 0.812988
97142 -1.892090 1.708984 -1.037598 0.164062 0.138184 0.826172
97199 -1.892090 1.647949 -1.098633 0.164062 0.140625 0.826660
97256 -1.892090 1.647949 -1.098633 0.167480 0.123535 0.777344
97313 -1.953125 1.647949 -1.098633 0.159668 0.130371 0.802246
97370 -1.831055 1.525879 -1.037598 0.161133 0.149414 0.833496
97427 -1.953125 1.708984 -0.915527 0.156250 0.126953 0.827637
97483 -1.892090 1.525879 -1.098633 0.171387 0.142578 0.814453
97540 -1.892090 1.647949 -0.976562 0.166992 0.130859 0.819824
97597 -1.892090 1.647949 -0.915527 0.148926 0.160156 0.850586
97654 -1.953125 1.647949 -1.098633 0.164062 0.144531 0.817871
97711 -1.892090 1.586914 -1.159668 0.157715 0.131836 0.837891
97768 -1.892090 1.647949 -0.976562 0.176758 0.116699 0.810547
97825 -1.892090 1.586914 -1.098633 0.163086 0.131348 0.762207
97882 -1.892090 1.586914 -1.037598 0.172852 0.125977 0.781738
97939 -1.892090 1.647949 -0.976562 0.160156 0.146484 0.796875
97996 -1.953125 1.586914 -0.976562 0.147949 0.136719 0.837891
98053 -1.892090 1.708984 -1.098633 0.162109 0.136230 0.800293
98110 -1.892090 1.647949 -1.098633 0.166016 0.138184 0.819824
98167 -1.892090 1.647949 -0.915527 0.168457 0.138672 0.807617
98224 -1.831055 1.586914 -1.098633 0.157227 0.136719 0.810547
98281 -1.892090 1.647949 -1.037598 0.156738 0.145020 0.825684
98338 -1.892090 1.586914 -1.037598 0.159668 0.133789 0.819824
98395 -1.953125 1.586914 -1.098633 0.174316 0.145020 0.812988
98452 -1.831055 1.647949 -1.098633 0.165527 0.142090 0.828125
98509 -1.892090 1.586914 -1.037598 0.164551 0.139648 0.808594
98566 -1.892090 1.586914 -1.037598 0.166016 0.135742 0.812988
98623 -1.892090 1.647949 -1.037598 0.161621 0.142578 0.820312
98680 -1.953125 1.647949 -0.976562 0.162598 0.132812 0.813477
98737 -1.953125 1.647949 -1.037598 0.162109 0.141113 0.829590
98794 -1.892090 1.647949 -1.037598 0.163086 0.131348 0.813477
98851 -1.892090 1.586914 -1.037598 0.160156 0.145996 0.819336
98908 -1.953125 1.586914 -1.037598 0.163086 0.137695 0.801758
98965 -1.953125 1.647949 -1.098633 0.160645 0.134766 0.821777
99022 -1.892090 1.647949 -1.037598 0.168945 0.141113 0.820801
99079 -1.953125 1.647949 -0.976562 0.160645 0.130859 0.831055
99135 -1.953125 1.647949 -1.037598 0.163086 0.132812 0.833496
99192 -1.892090 1.708984 -1.098633 0.156738 0.136230 0.811523
99249 -1.953125 1.586914 -1.037598 0.168945 0.125977 0.818359
99306 -1.892090 1.647949 -1.037598 0.161133 0.131348 0.825684
99363 -1.892090 1.647949 -0.976562 0.162109 0.131348 0.819336
99420 -1.831055 1.586914 -1.037598 0.162109 0.138184 0.818359
99477 -1.953125 1.586914 -1.037598 0.161621 0.138184 0.825684
99534 -1.953125 1.647949 -0.976562 0.163086 0.133301 0.811035
99591 -1.892090 1.647949 -1.037598 0.173340 0.131836 0.817871
99648 -1.953125 1.647949 -1.037598 0.157715 0.136230 0.812988
99705 -1.892090 1.586914 -1.037598 0.165039 0.141113 0.819336
99762 -1.953125 1.647949 -1.037598 0.164062 0.134766 0.828613
99819 -1.953125 1.647949 -1.037598 0.167969 0.136719 0.826172
99876 -1.892090 1.647949 -1.037598 0.163086 0.131348 0.820312
99933 -1.831055 1.586914 -1.037598 0.154785 0.135254 0.830566
99990 -1.892090 1.586914 -1.037598 0.162109 0.136719 0.807129
100047 -1.953125 1.586914 -1.098633 0.158203 0.138672 0.806641
100104 -1.892090 1.586914 -1.037598 0.159668 0.143066 0.823730
100161 -1.953125 1.647949 -1.037598 0.159180 0.129395 0.819336
100218 -1.892090 1.647949 -1.037598 0.164062 0.132812 0.818359
100275 -1.831055 1.647949 -0.976562 0.165039 0.137695 0.813477
100332 -1.953125 1.647949 -1.037598 0.162598 0.134277 0.826660
100389 -1.892090 1.647949 -1.037598 0.154297 0.143066 0.809082
100446 -1.892090 1.647949 -1.098633 0.163086 0.138184 0.822754
100503 -1.892090 1.708984 -1.098633 0.161133 0.127930 0.816895
100560 -1.892090 1.647949 -1.037598 0.156250 0.136230 0.817383
100617 -1.892090 1.586914 -1.037598 0.163574 0.134766 0.810547
100674 -1.892090 1.647949 -1.098633 0.165039 0.137695 0.822754
100732 -1.892090 1.647949 -0.976562 0.166992 0.142090 0.809570
100789 -1.892090 1.647949 -0.976562 0.164551 0.128418 0.809570
100846 -1.892090 1.647949 -1.098633 0.168457 0.132324 0.818848
100903 -1.953125 1.647949 -1.037598 0.164062 0.132812 0.813965
100960 -1.892090 1.586914 -1.098633 0.159668 0.136719 0.818359
101017 -1.831055 1.647949 -1.037598 0.163574 0.134277 0.810547
101074 -1.892090 1.647949 -1.037598 0.162598 0.135254 0.826660
101131 -1.892090 1.647949 -1.159668 0.162109 0.134277 0.810547
101188 -1.953125 1.647949 -1.037598 0.161133 0.131348 0.802246
101245 -1.892090 1.647949 -1.037598 0.162109 0.139160 0.814941
101302 -1.892090 1.647949 -1.037598 0.158203 0.129395 0.820801
101359 -1.953125 1.647949 -1.098633 0.160645 0.138184 0.829102
101416 -1.892090 1.647949 -1.037598 0.158203 0.128418 0.817871
101473 -1.953125 1.647949 -1.098633 0.166016 0.138184 0.818848
101530 -1.892090 1.708984 -1.037598 0.160156 0.135254 0.815430
101587 -1.953125 1.647949 -1.037598 0.162598 0.139648 0.818848
101644 -1.892090 1.647949 -1.037598 0.165527 0.131836 0.825195
101701 -1.892090 1.647949 -1.098633 0.158691 0.136230 0.813965
101758 -1.892090 1.647949 -0.976562 0.167969 0.128906 0.815430
101815 -1.892090 1.647949 -1.098633 0.165039 0.138184 0.808594
101873 -1.953125 1.647949 -1.037598 0.165039 0.133789 0.818848
101930 -1.892090 1.708984 -1.037598 0.164551 0.136719 0.828613
101987 -1.892090 1.586914 -1.037598 0.163086 0.137695 0.821777
102044 -1.892090 1.586914 -1.159668 0.168945 0.130859 0.832031
102101 -1.892090 1.586914 -0.976562 0.160156 0.143066 0.816406
102158 -1.953125 1.708984 -1.098633 0.166504 0.140137 0.827637
102215 -1.892090 1.586914 -1.098633 0.166016 0.129883 0.815918
102272 -1.953125 1.586914 -1.098633 0.167480 0.130371 0.820312
102329 -1.892090 1.647949 -1.037598 0.166016 0.138184 0.833984
102386 -1.892090 1.586914 -1.037598 0.163574 0.137695 0.825195
102443 -1.953125 1.647949 -1.037598 0.159668 0.145508 0.815918
102500 -1.892090 1.647949 -1.037598 0.161621 0.138184 0.825195
102557 -1.892090 1.586914 -1.098633 0.169434 0.122070 0.803711
102614 -1.953125 1.586914 -1.220703 0.160156 0.129883 0.833984
102671 -1.892090 1.647949 -1.037598 0.160156 0.146484 0.847656
102728 -2.014160 1.647949 -1.037598 0.159668 0.157715 0.834961
102785 -1.892090 1.525879 -1.159668 0.164062 0.128906 0.838867
102842 -1.953125 1.647949 -1.037598 0.157715 0.119629 0.822754
102899 -1.892090 1.647949 -0.915527 0.171875 0.132812 0.836426
102957 -1.953125 1.586914 -1.159668 0.172363 0.150391 0.851074
103014 -1.892090 1.525879 -1.098633 0.166016 0.147461 0.863770
103071 -1.892090 1.647949 -0.915527 0.163574 0.144043 0.787109
103128 -1.892090 1.525879 -1.098633 0.173340 0.141602 0.833984
