61499 -1.892090 1.464844 -1.098633 0.129883 0.152832 0.820312 ␊
61516 -1.892090 1.464844 -1.037598 0.118652 0.143555 0.822754 ␊
61533 -1.892090 1.464844 -1.037598 0.118652 0.143555 0.822754 ␊
61550 -1.892090 1.464844 -1.037598 0.115234 0.152344 0.812500 ␊
61567 -1.892090 1.464844 -1.037598 0.113281 0.140625 0.821777 ␊
61584 -1.892090 1.525879 -1.037598 0.118164 0.145508 0.826172 ␊
61601 -1.892090 1.525879 -0.976562 0.119141 0.141602 0.819336 ␊
61618 -1.892090 1.525879 -1.037598 0.114746 0.143555 0.827148 ␊
61635 -1.892090 1.464844 -1.037598 0.113770 0.146973 0.808105 ␊
61652 -1.892090 1.464844 -1.037598 0.113770 0.146973 0.808105 ␊
61669 -1.892090 1.525879 -1.037598 0.124023 0.138184 0.823242 ␊
61687 -1.953125 1.525879 -1.037598 0.109375 0.143555 0.827148 ␊
61704 -1.892090 1.464844 -0.976562 0.118164 0.146484 0.810059 ␊
61721 -1.953125 1.464844 -1.037598 0.115723 0.145020 0.813477 ␊
61738 -1.953125 1.464844 -1.037598 0.107910 0.133789 0.797852 ␊
61755 -1.953125 1.464844 -1.037598 0.118652 0.135742 0.820801 ␊
61772 -1.892090 1.525879 -0.976562 0.118652 0.135742 0.820801 ␊
61789 -1.892090 1.525879 -0.976562 0.112793 0.141113 0.814941 ␊
61806 -1.892090 1.464844 -1.037598 0.118164 0.142578 0.808105 ␊
61823 -1.831055 1.464844 -0.976562 0.114258 0.144531 0.813477 ␊
61840 -1.892090 1.464844 -1.037598 0.120117 0.145996 0.825684 ␊
61857 -1.892090 1.525879 -1.037598 0.117676 0.137695 0.811035 ␊
61874 -1.892090 1.525879 -1.037598 0.117676 0.137695 0.811035 ␊
61891 -1.892090 1.525879 -1.037598 0.124023 0.143555 0.825195 ␊
61908 -1.892090 1.525879 -1.037598 0.121094 0.145996 0.833984 ␊
61925 -1.953125 1.525879 -1.037598 0.123047 0.152832 0.826172 ␊
61942 -1.953125 1.464844 -1.098633 0.115234 0.145020 0.821777 ␊
61959 -1.892090 1.525879 -0.976562 0.119629 0.136719 0.823242 ␊
61976 -1.892090 1.464844 -0.976562 0.114258 0.147949 0.823242 ␊
61993 -1.892090 1.464844 -0.976562 0.114258 0.147949 0.823242 ␊
62010 -1.953125 1.464844 -1.037598 0.118652 0.152344 0.821777 ␊
62027 -1.953125 1.525879 -1.037598 0.125000 0.142578 0.828125 ␊
62044 -1.953125 1.525879 -1.037598 0.116699 0.145508 0.820312 ␊
62061 -1.892090 1.525879 -0.976562 0.115234 0.145020 0.808105 ␊
62078 -1.892090 1.525879 -1.037598 0.111816 0.154297 0.821289 ␊
62095 -1.953125 1.464844 -0.976562 0.123047 0.146973 0.815430 ␊
62112 -1.953125 1.464844 -0.976562 0.123047 0.146973 0.815430 ␊
62129 -1.892090 1.464844 -1.037598 0.113770 0.144043 0.832520 ␊
62146 -1.892090 1.464844 -0.976562 0.112305 0.146484 0.825195 ␊
62163 -1.892090 1.464844 -0.976562 0.114746 0.145020 0.819824 ␊
62180 -1.892090 1.464844 -1.037598 0.120605 0.144531 0.811523 ␊
62197 -1.892090 1.464844 -0.976562 0.115723 0.139648 0.824707 ␊
62214 -1.892090 1.464844 -0.976562 0.115723 0.139648 0.824707 ␊
62231 -1.953125 1.464844 -1.037598 0.113770 0.143555 0.811523 ␊
62248 -1.953125 1.525879 -1.037598 0.112793 0.141602 0.814453 ␊
62265 -1.953125 1.525879 -1.037598 0.121094 0.152344 0.827148 ␊
62282 -1.892090 1.464844 -1.037598 0.114258 0.143066 0.825195 ␊
62299 -1.953125 1.525879 -1.037598 0.109375 0.152344 0.825195 ␊
