12100232 988 32464 30.80
12137336 988 37104 26.95
12181520 988 44184 22.63
12238412 988 56888 17.58
12344916 988 106508 9.39
13537192 1148 1192272 0.84
13568008 1160 30812 32.45
13593956 1168 25956 38.53
13617296 1172 23340 42.84
13638956 1188 21660 46.17
13659476 1188 20516 48.74
13678700 1196 19224 52.02
13696116 1200 17420 57.41
13712028 1224 15908 62.86
13726728 1236 14700 68.03
13740508 1244 13780 72.57
13753564 1256 13060 76.57
13766016 1256 12452 80.31
13777944 1284 11928 83.84
13789360 1312 11416 87.60
13800312 1312 10952 91.31
13810856 1328 10540 94.88
13821004 1328 10148 98.54
13830824 1344 9824 101.79
13840356 1344 9532 104.91
13849636 1368 9280 107.76
13858684 1368 9048 110.52
13867524 1380 8840 113.12
13876172 1380 8648 115.63
13884652 1400 8480 117.92
13892968 1400 8316 120.25
13901140 1420 8172 122.37
13909172 1420 8032 124.50
13917080 1436 7908 126.45
13924872 1436 7788 128.40
13932560 1436 7688 130.07
13940144 1448 7588 131.79
13947648 1448 7504 133.26
13955080 1464 7424 134.70
13962420 1464 7348 136.09
13969692 1464 7272 137.51
13976900 1464 7204 138.81
13984044 1464 7148 139.90
13991136 1484 7092 141.00
13998172 1484 7036 142.13
14005164 1484 6988 143.10
14012104 1500 6944 144.01
14018980 1500 6876 145.43
14025816 1516 6832 146.37
14032608 1516 6796 147.15
14039364 1516 6756 148.02
14046088 1528 6720 148.81
14052772 1528 6688 149.52
14059428 1528 6656 150.24
14066056 1528 6628 150.88
14072664 1528 6608 151.33
14079244 1540 6580 151.98
14085808 1540 6564 152.35
14092348 1540 6540 152.91
14098868 1548 6520 153.37
14105372 1548 6504 153.75
14111856 1548 6484 154.23
14118324 1560 6468 154.61
14124776 1560 6452 154.99
14131220 1560 6440 155.28
14137632 1572 6416 155.86
14144044 1572 6412 155.96
14150440 1576 6392 156.45
14156824 1576 6384 156.64
14163196 1576 6376 156.84
14169560 1576 6360 157.23
14175912 1576 6352 157.43
14182256 1576 6344 157.63
14188588 1588 6336 157.83
14194916 1588 6328 158.03
14201236 1588 6320 158.23
14207544 1592 6308 158.53
14213852 1592 6304 158.63
14220148 1592 6300 158.73
14226444 1588 6292 158.93
14232728 1588 6284 159.13
14239008 1588 6284 159.13
14245284 1592 6276 159.34
14251556 1592 6272 159.44
14257824 1592 6268 159.54
14264092 1592 6264 159.64
14270352 1592 6264 159.64
14276616 1580 6256 159.85
14282868 1580 6256 159.85
14289120 1580 6256 159.85
14295372 1564 6252 159.95
14301632 1564 6260 159.74
14307888 1564 6256 159.85
14314152 1552 6264 159.64
14320420 1552 6264 159.64
14326688 1552 6272 159.44
14332964 1528 6272 159.44
14339244 1528 6284 159.13
14345536 1528 6288 159.03
14351836 1512 6300 158.73
14358140 1512 6308 158.53
14364468 1512 6316 158.33
14370784 1492 6324 158.13
14377116 1492 6336 157.83
14383464 1492 6344 157.63
14389816 1476 6356 157.33
14396184 1476 6368 157.04
14402572 1456 6380 156.74
14408960 1456 6392 156.45
14415364 1456 6408 156.05
14421788 1432 6420 155.76
14428224 1432 6436 155.38
14434676 1432 6456 154.89
14441148 1412 6468 154.61
14447636 1412 6488 154.13
14454136 1412 6504 153.75
14460660 1392 6524 153.28
14467204 1392 6544 152.81
14473772 1360 6564 152.35
14480356 1360 6588 151.79
14486968 1360 6612 151.24
14493604 1340 6636 150.69
14500272 1340 6664 150.06
14506964 1340 6696 149.34
14513684 1308 6720 148.81
14520440 1308 6756 148.02
14527224 1308 6784 147.41
14534044 1284 6820 146.63
14540904 1284 6860 145.77
14547796 1252 6892 145.10
14554732 1252 6936 144.18
14561712 1252 6976 143.35
14568732 1220 7024 142.37
14575808 1220 7076 141.32
14582940 1188 7132 140.21
14590128 1188 7188 139.12
14597380 1188 7248 137.97
14604692 1164 7316 136.69
14612076 1164 7380 135.50
14619528 1148 7452 134.19
14627052 1148 7528 132.84
14634656 1148 7600 131.58
14642336 1120 7684 130.14
14650100 1120 7764 128.80
14657956 1120 7852 127.36
14665896 1120 7944 125.88
14673936 1124 8036 124.44
14682056 1124 8124 123.09
