1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3350000,-501,-84,-112,-129,970,123,2501,-6422,-33,-7,0,-879,0,672,14978,346,135,287,14978,1549000,1491000,1705000,1672000,0,0,0,3403000,-318,-253,-58,12,1043,-3843,182,-6544,-49,-22,-2,-879,0,672,14978,353,161,287,14978,1530000,1532000,1712000,1693450000,-357,-263,-131,-78,1109,-10618,792,-3980,-45,-19,0,-879,40,671,14933,333,134,284,14933,1539000,1555000,1698000,167,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3503000,-716,-170,0,63,1280,-7017,-1892,-2149,20,-7,-4,-479,80,673,15022,353,262,291,15022,1556000,1561000,1677000,1685000,0,0,0,0,0,0,0,3550000,-840,-46,-34,24,1134,-2073,-61,-3675,62,2,2,-119,80,674,15067,260,66,296,15067,1543000,1556000,1691000,1683603000,-698,356,1,-39,793,6104,-122,-5994,50,38,-2,-119,80,673,15022,316,85,291,15022,1552000,1509000,1708000,1703650000,-388,429,-99,-159,1012,5921,-6165,-4224,23,47,-2,-119,119,690,15791,344,129,359,15791,1580000,1540000,1711000,1711000,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3703000,71,-60,33,-10,1398,-3721,-3662,-5445,-9,-1,-2,-39,40,702,16345,5,408,16345,1549000,1572000,1731000,1723000,0,0,0,0,0,3750000,165,-244,129,-25,1246,1832,-1648,-1600,-21,-14,0,-79,80,703,16392,386,296,412,16392,1588000,1587000,1711000,1703803000,484,123,-187,46,1121,12086,-549,-7337,-17,14,-2,280,40,703,16392,433,395,412,16392,1586000,1510000,1752000,1734000,-626,-183,-271,-79,-582,-317,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3850000,692,36,-81,-317,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3903000,1108,-213,110,158,1303,13001,-6958,-3309,84,-11,0,2080,80,705,16485,455,499,419,16485,1597000,155303950000,1165,1,-30,-42,1049,8302,914,-4835,72,10,-2582,-317,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4003000,1301,76,5,5,1125,18494,182,-5384,53,13,0,1920,80,707,16579,501,638,428,16579,1607000,4050000,1720,180,-31,-237,1238,10926,-1282,-5689,-21,22,-6,1480,80,674,15067,532,668,296,15067,1557000,1474000,1724000,1704103000,1669,-161,59,15,1083,-303,-4273,-3797,-54,-38,-2,1040,-279,638,13500,524,603,152,13500,1521000,1494000,1673000,1702000,-626,-183,-328,-96,-582,-317,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4150000,1222,-182,-67,-28,1034,-2196,-244,-3492,-50,-78,-2,640,-720,639,13543,13543,1510000,1471000,1671000,1676000,-626,-183,-359,-105,-582,-317,4203000,784,-32,65,-31,1282,-4027,6408,-2393,-50,-170,-2,200,-1920,638,13500,571,466,152,13500,1510000,1484000,1662000,167,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4250000,649,36,-119,93,1031,-3905,12450,-2821,-39,-160,-2,200,-1879,638,13500,614,443,152,13500,1514000,1471000,1684004303000,-41,172,-71,-8,737,-1585,14220,-2515,28,-180,0,280,-2239,638,13500,645,418,152,13500,1511000,1482000,1674000,1665000,-619,-104,-399,-67,-867,-77,173000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4350000,-493,387,83,-28,922,-2623,11168,-1661,63,-161,0,240,-2239,638,13500,663,463,152,13500,1499000,1503000,1659000,1670000,-589,-46,-390,4403000,-352,1322,-66,91,1026,306,13366,-1356,48,-111,-2,200,-2600,637,13458,704,489,148,13458,1514000,1488000,1674000,1651000,-588,-126,-414,-89,-821,-132,224000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4450000,-188,1576,-101,-57,1029,-1341,9765,-2515,37,-89,0,240,-2600,639,13543,727,433,155,13543,1493000,1496000,1677000,1665000,-532,-137,-386,-4503000,-10,1388,93,20,685,-1768,7872,-1234,70,-158,-2,800,-3199,636,13416,725,384,143,13416,1500000,1504000,1655000,1674550000,-76,1401,-97,76,747,4456,14708,-2271,156,-191,0,1720,-3600,636,13416,782,416,143,13416,1517000,1466000,1691000,1644603000,34,1672,-216,-14,687,12025,18432,-3187,112,-105,0,-301,-64,-240,-51,-623,-274,224000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4650000,235,1839,-116,81,642,3602,8056,-928,35,31,-2,640,-1480,636,13416,821,385,143,13416,1511000,1489000,1675000,1647000,-403,9,-331,74703000,223,1695,4,8,863,2198,-2075,-1417,-2,95,-2,200,-599,636,13416,850,321,143,13416,1504000,1474000,1654000,1664750000,55,1189,8,-50,765,-3050,-6531,-1234,9,89,2,160,-160,636,13416,821,267,143,13416,1501000,1497000,1660000,1664850000,-250,225,1,-5,766,2625,670,-1234,25,12,-280,636,13416,863,162,143,13416,1525000,1467000,1683000,1645000,-298,4903000,-394,66,27,-215,826,2320,-1404,-1356,34,-1,-2,0,-80,635,13374,869,114,139,13374,1513000,1477000,1665000,1665000,-174,14,-151,12,-150,-26,234000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4950000,-120,21,86,0,651,1649,-1465,-928,10,-1,-2,0,-39,636,13416,849,97,143,13416,1518000,1478000,1660000,1665000,-180,-89,-153,5003000,248,-13,82,62,948,-181,-2075,-867,-25,-4,-2,-39,-39,636,13416,839,51,143,13416,1513000,1483000,1659000,1666000,-95,-45,-79,-37,-58,-42,193000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5050000,-122,-185,77,-31,888,-3172,-4028,-562,7,-19,-2,-39,-39,636,13416,892,81,143,13416,1495000,1503000,1648000,1672000,-114,101,-102,5103000,-116,-694,274,57,706,-2928,-4456,1085,6,-67,0,-39,-80,637,13458,880,-1,148,13458,1522000,1507000,1636000,1667000,-116,-21,-102,-19,-38,29,234000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5150000,-304,-680,141,-45,659,1649,2196,-928,23,-90,-2,-39,-360,636,13416,858,-57,143,13416,1521000,1472000,1666000,1661000,-14,-53,-12,5203000,-260,-405,-32,-56,909,916,2562,-745,26,-66,-4,40,-360,635,13374,856,-76,139,13374,1516000,1478000,1668000,1665250000,-152,-201,22,-51,697,1588,2013,-1417,9,-52,0,-39,-399,636,13416,864,-66,143,13416,1513000,1468000,1663000,1665303000,-74,55,-90,124,912,-1158,-366,-928,6,8,-2,0,40,636,13416,849,-119,143,13416,1504000,1488000,1665000,1665350000,-283,-55,94,-141,903,-2135,-5310,108,17,-1,-2,-79,40,637,13458,844,-116,148,13458,1500000,1510000,1638000,1680000,128,49,108,41,116,0,183000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5403000,-37,-314,165,102,877,-2379,-7568,-257,-7,-27,0,-119,0,646,13841,1520000,1506000,1650000,1688000,103,-7,89,-6,235,33,214000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5450000,-231,-317,126,-86,1089,-548,-2136,-1478,9,-20,-2,-119,80,671,14933,829,-209,284,14933,1524000,1505000,1687000,16855503000,-209,-217,-74,-5,970,-1951,-3845,-1539,7,-15,0,-119,40,673,15022,817,-216,291,15022,1540000,1528000,1692000,1711000,171,13,139,11,238,47,204000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5550000,-14,-55,-109,-29,1057,3114,-2686,-2210,-5,-1,-2,-79,40,672,14978,793,-240,287,14978,1553000,1499000,1700000,1711000,223,69,177,5603000,39,-114,88,45,1182,-120,-2442,-2027,-10,-6,-25650000,97,28,-78,5,1084,1527,-2075,-2821,-15,5,-2,-79,40,672,14978,793,-212,287,14978,1541000,1500000,1717000,170,109,348,159,142000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5703000,-98,-120,4,-151,1059,-731,-3906,-3736,-29,-10,-2,-439,0,672,14978,756,-190,287,14978,1526000,1500000,1711000,1720000,299,120,226,91,367,133,204000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5750000,154,-183,-23,-127,1107,1343,-3601,-3370,-86,-12,0,-839,40,673,15022,736,-242,291,15022,1552000,1479000,1706000,1723000,293,105,216,78,332,141,214000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5803000,226,-190,-31,-73,1200,-2928,-3296,-2454,-117,-9,-6,-1119,80,671,14933,739,-177,284,14933,1532000,1505000,1703000,1719000,274,66,202,5850000,222,-201,-116,-82,1279,-5186,-733,-3065,-193,-14,-4,-1999,40,672,14978,733,-114,287,14978,1547000,1480000,1713000,1715903000,-213,-100,-82,-46,860,-9031,-488,-3187,-264,-5,-4,-3239,40,673,15022,706,-141,291,15022,1542000,1483000,1714000,1720000,237,245,167,172,245,402,132000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5950000,-432,93,-98,110,713,-12816,-1038,-2332,-245,11,-4,-3239,40,672,14978,0,1499000,1709000,1715000,299,181,208,126,340,426,163000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6003000,-879,251,8,85,1011,-8726,-855,-3004,-136,21,-4,-2439,0,672,14978,691,-102,287,14978,1532000,1489000,1707000,1724000,6050000,-1249,159,162,58,1005,-9398,-2747,-2332,46,17,-2,-719,40,672,14978,706,-46,287,14978,1503000,1530000,1702000,172,184,78,327,252,193000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6103000,-1231,102,-201,66,1159,5128,-4456,-562,93,12,0,-159,40,673,15022,700,-26,291,15022,1553000,1507000,1689000,1718000,199,20,139,14,277,-69,6150000,-510,-3,14,151,1018,6837,-3418,-1051,34,6,0,-119,80,671,14933,692,-18,284,14933,1544000,1505000,1691000,171,286,-1,198,0,301,-167,224000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6203000,-31,164,-30,86,897,1,-1587,-1051,-7,10,-4,-119,-39,672,14978,711,0,287,14978,1531000,1516000,1699000,1717000,302,-58,214,-41,6250000,-149,477,-46,-83,1148,-181,0,-1417,2,48,-2,34,284,14933,1536000,1503000,1710000,1708000,312,55,218,38,36303000,-303,131,105,-87,892,2320,-1160,-2882,23,14,-2,-39,40,672,14978,685,-41,287,14978,1533000,1484000,1711000,1725000,369,-1,252,-1,389,-42,132000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6350000,-216,74,52,-134,985,7325,365,-2210,50,10,-2,360,40,672,14978,682,-28,287,14978,1545000,1480000,1718000,1712000,243,-64,166,6403000,73,87,119,48,1089,7386,-916,-3675,66,18,0,840,119,672,14978,687,20,287,14978,1528000,1477000,1720000,1725,-70,203,-48,311,-199,122000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6450000,144,297,-46,1,1261,8790,60,-1722,88,36,0,1160,119,671,14933,723,63,284,14933,1546000,1483000,1710000,1713000,216,-122,156,-88,2316503000,321,113,-38,-91,1265,9583,-3174,-1478,111,86,0,1600,879,672,14978,708,131,287,14978,1541000,1494000,1702000,17282,-308,163000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6550000,680,-137,-41,40,1053,6776,-4944,-806,83,78,0,1640,1039,671,14933,693,65,284,14933,1541000,13000,265,-76,184,-52,296,-228,204000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6603000,684,-18,-25,-116,1039,4761,1281,-1051,90,144,0,1720,1680,672,14978,699,140,287,14978,1531000,1510000,1721000,1699000,232,-88,162,6650000,745,71,51,67,889,3052,-7813,-501,151,156,-26703000,853,-216,-164,41,1018,9888,-10132,230,155,36,-2,2640,640,672,14978,755,202,287,14978,1545000,1510000,1682000,1726000,207,-98,156,-74,384,-270,183000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6750000,1200,-630,-53,155,1036,6776,-5371,-623,-3,-41,0,1160,159,672,14978,147,287,14978,1553000,1492000,1696000,1722000,175,-86,130,-63,36803000,1415,-424,75,69,1080,-3416,2257,-257,-106,-23,-2,671,14933,767,229,284,14933,1532000,1513000,1707000,1706000,47,6850000,881,-57,47,14,915,-8726,5553,-1539,-66,8,0,672,14978,760,208,287,14978,1522000,1507000,1719000,1709000,91,6903000,-42,-58,153,-72,852,-5186,1952,-928,7,1,-4,40,80,641,13628,785,240,163,13628,1497000,1463000,1681000,1696950000,-207,17,-115,-41,1102,1893,4027,-989,-20,8,-2,-439,80,641,13628,778,184,163,13628,1523000,1435000,1697000,1677003000,-392,-224,8,67,610,-2379,3783,169,0,-12,-2,-399,80,639,13543,806,179,155,13543,1496000,1478000,1675000,1677000,57,107,46,86,-8,148,234000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7050000,-695,-58,83,-147,1216,-8787,2501,1268,-166,5,-4,-2599,119,639,13543,1220,902,-197,22,-4,-2919,80,640,13585,806,93,1597150000,-1158,57,-73,-149,1002,-15501,4699,-379,-157,11,-2,-2959,80,653,14143,832,88,211,14143,1509000,1492000,1705000,1678000,-72,151,-60,126,-51,468,214000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7203000,-1814,133,-66,-46,917,-8970,4332,-74,-103,22,-6,-2999,119,665,14667,856,78,260,14667,1535000,1494000,1708000,1695000,17,249,15,3,-58,406,183000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7250000,-1837,71,32,47,1011,-6895,3661,474,-38,16,-4,-2279,119,670,14889,853,61,280,14889,153,126,-16,108,-25,235,224000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7303000,-1693,397,-113,133,704,-2867,2684,-806,-26,45,-2,-1999,119,670,14889,849,0,1717000,1703000,1,85,1,72,-45,135,234000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350000,-1495,295,-55,57,813,-3660,-1038,780,-9,36,-2,-1599,115000,1535000,1694000,1708000,-17,73,-15,64,-68,9,214000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7403000,-1064,397,79,2,824,1405,-2503,-135,40,45,-4,-533,872,101,284,14933,1533000,1512000,1699000,1714000,-95,50,-82,7450000,-931,165,134,21,908,855,-4089,535,56,21,-4,-279,80,672,14978,861,94,287,14978,1535000,1522000,1688000,1717503000,-619,225,-76,138,899,4639,0,-623,40,30,-2,-159,119,674,15067,867,129,296,15067,1540000,1498000,1709000,1707550000,-234,11,147,95,798,2808,-3662,169,69,8,-4,559,80,672,14978,877,88,287,14978,1525000,1526000,1686000,1726000,-147,-23,-129,-20,-194,-126,224000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7603000,63,227,-126,70,1064,5616,3173,-1112,39,30,-6,520,119,673,15022,892,104,291,15022,1538000,1493000,1724000,1706000,-136,-41,-121,-191,-139,224000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7650000,-26,355,-9,51,1204,4456,-305,-623,107,41,-2,1200,119,636,13416,870,85,143,13416,147907703000,483,454,-3,69,698,6226,-1953,474,107,50,-4,1720,119,607,12220,872,64,27,12220,1476000,1455000,1658000,166180,-89,-157,-67,-288,214000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
