35301000,6042,2185,-718,-396,-348,1100000,1100000,1100000,1100000,1499000,1497000,998000,1498000,1997000,998000,0,0,0,0,0,0
35401000,6738,2371,-108,-396,-470,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,998000,0,0,0,0,0,0
35501000,7684,1698,624,396,17,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,998000,0,0,0,0,0,0
35601000,8193,2094,-47,-213,17,1100000,1100000,1100000,1100000,1499000,1496000,998000,1499000,1997000,998000,0,0,0,0,0,0
35701000,8566,2885,-47,-457,444,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,998000,0,0,0,0,0,0
35801000,8889,2799,-352,-640,383,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,998000,0,0,0,0,0,0
35901000,8902,3259,441,-335,322,1100000,1100000,1100000,1100000,1499000,1496000,997000,1499000,1997000,998000,0,0,0,0,0,0
36001000,8076,3636,1173,335,-43,1100000,1100000,1100000,1100000,1499000,1497000,997000,1500000,1998000,998000,0,0,0,0,0,0
36101000,7467,3982,-169,30,322,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,998000,0,0,0,0,0,0
36201000,7020,4317,-1206,-640,17,1100000,1100000,1100000,1100000,1499000,1497000,997000,1499000,1998000,998000,0,0,0,0,0,0
36301000,6115,4024,-169,274,-165,1100000,1100000,1100000,1100000,1499000,1497000,997000,1500000,1997000,999000,0,0,0,0,0,0
36401000,6265,3366,380,763,-898,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,998000,0,0,0,0,0,0
36501000,5982,3329,-291,91,-653,1100000,1100000,1100000,1100000,1498000,1498000,997000,1499000,1998000,998000,0,0,0,0,0,0
36601000,4531,3552,-230,-335,78,1100000,1100000,1100000,1100000,1500000,1496000,998000,1500000,1997000,998000,0,0,0,0,0,0
36701000,3180,4054,-108,-640,17,1100000,1100000,1100000,1100000,1499000,1498000,997000,1499000,1998000,998000,0,0,0,0,0,0
36801000,1757,4512,380,-457,444,1100000,1100000,1100000,1100000,1498000,1497000,999000,1498000,1998000,998000,0,0,0,0,0,0
36901000,1427,3857,502,-518,261,1100000,1100000,1100000,1100000,1499000,1497000,998000,1498000,1997000,998000,0,0,0,0,0,0
37001000,1136,4303,441,-396,444,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,998000,0,0,0,0,0,0
37101000,2138,4673,-47,-213,261,1100000,1100000,1100000,1100000,1499000,1498000,997000,1499000,1998000,998000,0,0,0,0,0,0
37201000,3067,4044,-169,-640,-43,1100000,1100000,1100000,1100000,1500000,1496000,999000,1498000,1998000,997000,0,0,0,0,0,0
37301000,3687,3181,13,-396,139,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,998000,0,0,0,0,0,0
37401000,4508,2239,74,-30,-776,1100000,1100000,1100000,1100000,1499000,1497000,999000,1498000,1998000,998000,0,0,0,0,0,0
37501000,5438,2271,685,274,-715,1100000,1100000,1100000,1100000,1499000,1497000,997000,1499000,1997000,998000,0,0,0,0,0,0
37601000,4920,1659,319,-30,-409,1100000,1100000,1100000,1100000,1499000,1497000,997000,1499000,1998000,997000,0,0,0,0,0,0
37701000,4604,1515,-535,-701,-531,1100000,1100000,1100000,1100000,1499000,1498000,997000,1499000,1998000,998000,0,0,0,0,0,0
37801000,3916,1996,-413,-701,78,1100000,1100000,1100000,1100000,1498000,1497000,997000,1499000,1997000,998000,0,0,0,0,0,0
37901000,4149,3632,135,91,78,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,998000,0,0,0,0,0,0
38001000,4202,3941,-47,213,139,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,998000,0,0,0,0,0,0
38101000,4831,4263,-596,-518,200,1100000,1100000,1100000,1100000,1499000,1496000,997000,1499000,1997000,998000,0,0,0,0,0,0
38201000,4228,4450,685,763,627,1100000,1100000,1100000,1100000,1499000,1496000,998000,1499000,1998000,998000,0,0,0,0,0,0
38301000,4289,4416,-352,-701,505,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,998000,0,0,0,0,0,0
38401000,4086,4125,-47,-274,810,1100000,1100000,1100000,1100000,1499000,1497000,997000,1499000,1997000,999000,0,0,0,0,0,0
38501000,3895,3249,624,457,-43,1100000,1100000,1100000,1100000,1499000,1497000,997000,1500000,1997000,998000,0,0,0,0,0,0
38601000,4433,3775,563,335,139,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,998000,0,0,0,0,0,0
38701000,4499,3850,-474,213,200,1100000,1100000,1100000,1100000,1498000,1496000,998000,1499000,1998000,998000,0,0,0,0,0,0
38801000,4647,4278,-657,-335,-226,1100000,1100000,1100000,1100000,1499000,1496000,999000,1499000,1998000,998000,0,0,0,0,0,0
38901000,5604,4624,74,-213,-226,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,998000,0,0,0,0,0,0
39001000,5910,3803,-47,91,-348,1100000,1100000,1100000,1100000,1499000,1496000,999000,1498000,1999000,999000,0,0,0,0,0,0
39101000,6036,3179,-47,-396,-43,1100000,1100000,1100000,1100000,1499000,1497000,997000,1500000,1998000,998000,0,0,0,0,0,0
39201000,5533,2951,13,152,17,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,1000000,0,0,0,0,0,0
39301000,5414,2552,-413,-335,200,1100000,1100000,1100000,1100000,1498000,1497000,997000,1499000,1999000,997000,0,0,0,0,0,0
39401000,4491,2515,-230,-274,383,1100000,1100000,1100000,1100000,1499000,1497000,997000,1500000,1998000,999000,0,0,0,0,0,0
39501000,3716,2220,-108,-457,261,1100000,1100000,1100000,1100000,1499000,1497000,997000,1499000,1998000,999000,0,0,0,0,0,0
39601000,3294,1657,258,152,749,1100000,1100000,1100000,1100000,1498000,1496000,998000,1499000,1998000,1000000,0,0,0,0,0,0
39701000,2945,2447,13,-396,-348,1100000,1100000,1100000,1100000,1500000,1496000,999000,1499000,1998000,998000,0,0,0,0,0,0
39801000,2799,2787,563,274,78,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,998000,0,0,0,0,0,0
39901000,1939,3125,-596,-152,-409,1100000,1100000,1100000,1100000,1499000,1497000,997000,1499000,1998000,998000,0,0,0,0,0,0
40001000,676,3128,-352,152,-287,1100000,1100000,1100000,1100000,1499000,1496000,998000,1499000,1997000,999000,0,0,0,0,0,0
40101000,169,2366,13,152,-409,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,998000,0,0,0,0,0,0
40201000,1423,1693,-718,-213,-470,1100000,1100000,1100000,1100000,1498000,1497000,997000,1499000,1999000,997000,0,0,0,0,0,0
40301000,3745,1541,-230,152,383,1100000,1100000,1100000,1100000,1499000,1496000,998000,1500000,1998000,998000,0,0,0,0,0,0
40401000,6372,2285,-108,-335,-226,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,998000,0,0,0,0,0,0
40501000,7078,2319,135,-213,200,1100000,1100000,1100000,1100000,1498000,1496000,998000,1498000,1998000,998000,0,0,0,0,0,0
40601000,7828,2684,135,-30,566,1100000,1100000,1100000,1100000,1499000,1497000,997000,1500000,1998000,997000,0,0,0,0,0,0
40701000,8511,3329,197,-274,627,1100000,1100000,1100000,1100000,1498000,1497000,998000,1499000,1998000,998000,0,0,0,0,0,0
40801000,8516,3592,74,-335,505,1100000,1100000,1100000,1100000,1499000,1497000,997000,1499000,1998000,998000,0,0,0,0,0,0
40901000,7562,3891,197,91,17,1100000,1100000,1100000,1100000,1499000,1497000,997000,1500000,1997000,998000,0,0,0,0,0,0
41001000,6906,4765,13,91,78,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,997000,0,0,0,0,0,0
41101000,5994,4077,-352,213,-165,1100000,1100000,1100000,1100000,1498000,1497000,997000,1499000,1998000,999000,0,0,0,0,0,0
41201000,4313,3692,-169,152,-226,1100000,1100000,1100000,1100000,1499000,1496000,999000,1499000,1997000,998000,0,0,0,0,0,0
41301000,3738,3454,197,518,-226,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,998000,0,0,0,0,0,0
41401000,3897,2576,-1206,-640,-470,1100000,1100000,1100000,1100000,1499000,1496000,998000,1499000,1999000,997000,0,0,0,0,0,0
41501000,5007,2090,-474,-335,-348,1100000,1100000,1100000,1100000,1499000,1496000,997000,1499000,1998000,998000,0,0,0,0,0,0
41601000,4900,2960,197,274,-592,1100000,1100000,1100000,1100000,1498000,1497000,998000,1498000,1998000,998000,0,0,0,0,0,0
41701000,3328,3903,258,-152,-409,1100000,1100000,1100000,1100000,1499000,1497000,997000,1499000,1998000,998000,0,0,0,0,0,0
41801000,2034,2916,135,-91,-226,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1997000,998000,0,0,0,0,0,0
41901000,976,2044,-535,-579,566,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,998000,0,0,0,0,0,0
42001000,2731,2230,13,-152,627,1100000,1100000,1100000,1100000,1499000,1496000,998000,1499000,1997000,998000,0,0,0,0,0,0
42101000,1909,2862,197,152,444,1100000,1100000,1100000,1100000,1499000,1496000,997000,1499000,1998000,998000,0,0,0,0,0,0
42201000,333,3287,197,518,871,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,998000,0,0,0,0,0,0
42301000,376,2744,-474,30,871,1100000,1100000,1100000,1100000,1498000,1496000,998000,1499000,1997000,998000,0,0,0,0,0,0
42401000,1029,1601,-169,396,749,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1997000,999000,0,0,0,0,0,0
42501000,1552,2334,258,579,17,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,998000,0,0,0,0,0,0
42601000,1006,3141,258,152,-104,1100000,1100000,1100000,1100000,1498000,1497000,997000,1499000,1997000,998000,0,0,0,0,0,0
42701000,251,2487,13,-152,-287,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1997000,999000,0,0,0,0,0,0
42801000,436,1694,-352,-213,78,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,1000000,0,0,0,0,0,0
42901000,1585,1832,-47,-274,-409,1100000,1100000,1100000,1100000,1499000,1496000,999000,1498000,1997000,998000,0,0,0,0,0,0
43001000,3237,1506,74,30,-715,1100000,1100000,1100000,1100000,1499000,1497000,997000,1499000,1997000,998000,0,0,0,0,0,0
43101000,3850,2207,-230,91,-592,1100000,1100000,1100000,1100000,1498000,1497000,998000,1498000,1998000,998000,0,0,0,0,0,0
43201000,2299,3400,-169,30,17,1100000,1100000,1100000,1100000,1499000,1496000,999000,1498000,1997000,998000,0,0,0,0,0,0
43301000,1851,2792,-47,457,78,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1997000,999000,0,0,0,0,0,0
43401000,2374,2102,-230,-213,322,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,998000,0,0,0,0,0,0
43501000,3228,1876,-108,335,261,1100000,1100000,1100000,1100000,1500000,1496000,997000,1499000,1998000,997000,0,0,0,0,0,0
43601000,5434,2364,-230,152,444,1100000,1100000,1100000,1100000,1498000,1497000,998000,1499000,1998000,998000,0,0,0,0,0,0
43701000,6620,2478,-291,30,688,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,998000,0,0,0,0,0,0
43801000,7665,2977,74,-396,505,1100000,1100000,1100000,1100000,1500000,1497000,997000,1500000,1997000,998000,0,0,0,0,0,0
43901000,7721,3356,624,-335,383,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,998000,0,0,0,0,0,0
44001000,6985,3552,1356,396,17,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,998000,0,0,0,0,0,0
44101000,5895,3936,135,-518,-43,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,997000,0,0,0,0,0,0
44201000,5954,4336,-47,-30,139,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,998000,0,0,0,0,0,0
44301000,5866,2885,-1023,-335,78,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,998000,0,0,0,0,0,0
44401000,7049,2833,-596,-274,-470,1100000,1100000,1100000,1100000,1500000,1497000,998000,1499000,1998000,998000,0,0,0,0,0,0
44501000,7762,3449,685,946,-715,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,998000,0,0,0,0,0,0
44601000,7382,3405,74,-274,-470,1100000,1100000,1100000,1100000,1498000,1497000,998000,1498000,1999000,997000,0,0,0,0,0,0
