
1388079 <0xf4>081 -3.329399 
1430645 -6.234091 
1430658 -6.461954 
1430671 -6.685363 
1430684 -6.942253 
1430697 -7.251085 
1430711 -7.553677 
1430724 -7.845735 
1430737 -8.120209 
1430750 -8.389316 
1430764 -8.516422 
1430777 -8.612149 
1430790 -8.705953 
1430803 -8.831384 
1430816 -8.964040 
1430830 -9.094022 
1430843 -9.270935 
1430856 -9.447791 
1430869 -9.621109 
1430883 -9.754287 
1430896 -9.877693 
1430909 -9.982060 
1430922 -10.083802 
1430935 -10.178405 
1430949 -10.292609 
1430962 -10.440989 
1430975 -10.602079 
1430989 -10.779823 
1431002 -10.977178 
1431015 -11.176563 
1431029 -11.389544 
1431042 -11.617778 
1431055 -11.849045 
1431069 -12.086035 
1431082 -12.335070 
1431095 -12.579124 
1431108 -12.846457 
1431122 -13.139443 
1431135 -13.426442 
1431148 -13.731449 
1431162 -14.013488 
1431175 -14.289948 
1431188 -14.558224 
1431202 -14.812606 
1431215 -15.061900 
1431228 -15.312178 
1431242 -15.587337 
1431255 -15.856995 
1431268 -16.149202 
1431281 -16.483351 
1431295 -16.810743 
1431308 -17.162354 
1431321 -17.560108 
1431335 -17.950077 
1431348 -18.346205 
1431361 -18.751926 
1431375 -19.149738 
1431388 -19.542675 
1431401 -19.927422 
1431415 -20.304474 
1431428 -20.661682 
1431441 -20.974209 
1431454 -21.280693 
1431468 -21.561808 
1431481 -21.872206 
1431494 -22.176373 
1431508 -22.521744 
1431521 -22.889158 
1431534 -23.249279 
1431548 -23.650225 
1431561 -24.098066 
1431574 -24.536888 
1431588 -24.989305 
1431601 -25.426968 
1431614 -25.855719 
1431628 -26.270950 
1431641 -26.687601 
1431654 -27.095778 
1431667 -27.463324 
1431681 -27.850828 
1431694 -28.230610 
1431707 -28.657900 
1431721 -29.093737 
1431734 -29.520887 
1431747 -29.910604 
1431761 -30.259315 
1431774 -30.601002 
1431787 -30.934380 
1431801 -31.310329 
1431814 -31.678926 
1431827 -32.118790 
1431840 -32.640186 
1431854 -33.151154 
1431867 -33.686935 
1431880 -34.231987 
1431894 -34.766136 
1431907 -35.313053 
1431920 -35.887478 
1431934 -36.450413 
1431947 -37.052216 
1431960 -37.650139 
1431974 -38.236061 
1431987 -38.818851 
1432000 -39.384411 
1432013 -39.938618 
1432027 -40.492092 
1432040 -41.082684 
1432053 -41.661381 
1432067 -42.231743 
1432080 -42.760120 
1432093 -43.277733 
1432107 -43.824795 
1432120 -44.386295 
1432133 -44.936443 
1432147 -45.520782 
1432160 -46.160519 
1432173 -46.787502 
1432186 -47.421539 
1432200 -48.057461 
1432213 -48.680573 
1432226 -49.243824 
1432240 -49.781227 
1432253 -50.307724 
1432266 -50.853542 
1432280 -51.384319 
1432293 -51.904797 
1432306 -52.480492 
1432320 -53.020226 
1432333 -53.549126 
1432346 -54.004475 
1432360 -54.336071 
1432373 -54.661037 
1432386 -54.876671 
1432399 -55.089268 
1432413 -55.297581 
1432426 -55.530884 
1432439 -55.751907 
1432453 -55.968491 
1432466 -56.149929 
1432479 -56.317898 
1432493 -56.482506 
1432506 -56.617023 
1432519 -56.700462 
1432533 -56.782192 
1432546 -56.838699 
1432559 -56.915688 
1432572 -56.991104 
1432586 -57.111412 
1432599 -57.246429 
1432612 -57.378754 
1432626 -57.455971 
1432639 -57.482426 
1432652 -57.508350 
1432666 -57.515949 
1432679 -57.502357 
1432692 -57.489044 
1432706 -57.504208 
1432719 -57.512268 
1432732 -57.520164 
1432745 -57.515949 
1432759 -57.491283 
1432772 -57.467098 
1432785 -57.411934 
1432799 -57.355526 
1432812 -57.300247 
1432825 -57.240097 
1432839 -57.193661 
1432852 -57.148121 
1432865 -57.118214 
1432879 -57.073330 
1432892 -57.029350 
1432905 -56.970200 
1432918 -56.906067 
1432932 -56.843212 
1432945 -56.782681 
1432958 -56.718304 
1432972 -56.655216 
1432985 -56.609322 
1432998 -56.570126 
1433012 -56.531731 
1433025 -56.502251 
1433038 -56.468868 
