52501000 1670 508 237 167 1019 -47 152 -261 
52601000 1908 989 -137 -92 1068 319 -152 -444 
52701000 2072 382 286 82 1044 197 274 -200 
52801000 941 176 -143 -200 804 74 30 -444 
52901000 610 977 -93 60 1149 13 335 -566 
53001000 1181 974 113 114 795 -352 335 -261 
53101000 1446 781 -3 -48 892 258 -152 -505 
53201000 2030 992 -135 -100 966 197 518 -322 
53301000 2038 1086 -6 32 1111 13 152 -627 
53401000 1761 167 -35 88 987 135 -91 -200 
53501000 1141 -130 101 -15 873 -413 396 -688 
53601000 1319 70 93 53 1086 74 396 -444 
53701000 1472 451 108 -120 1012 197 335 -322 
53801000 539 674 -56 39 1130 502 335 -444 
53901000 661 844 -17 10 1078 258 213 -261 
54001000 1143 766 -153 -17 883 502 274 -17 
54101000 1479 893 -109 61 943 258 152 -932 
54201000 1292 67 167 132 1137 74 152 -200 
54301000 1991 126 140 24 938 746 -152 -17 
54401000 1613 500 132 54 1213 258 640 -261 
54501000 1532 147 137 -87 1136 441 30 -261 
54601000 416 146 103 -44 1096 319 274 -261 
54701000 1022 618 -70 -56 827 502 -30 -444 
54801000 733 252 134 91 1023 258 457 -200 
54901000 555 132 54 -82 1038 197 213 -505 
55001000 1406 847 135 79 1074 135 335 -383 
55101000 1334 165 30 -135 1201 197 335 -383 
55201000 784 531 -95 19 1216 685 152 -444 
55301000 945 349 43 -31 934 807 274 -200 
55401000 397 668 42 25 896 74 640 -200 
55501000 1405 589 107 110 991 135 518 43 
55601000 1389 554 97 154 1025 563 213 -261 
55701000 810 435 -119 -60 1091 746 -335 104 
55801000 1121 533 16 14 1147 563 152 -17 
55901000 767 337 -49 26 939 563 -30 -78 
56001000 1190 741 145 219 959 135 335 -261 
56101000 2282 716 133 9 1041 135 30 348 
56201000 1662 271 199 100 1106 746 -91 -78 
56301000 999 487 50 12 760 319 -30 409 
56401000 762 515 -58 55 885 380 -152 226 
56501000 1361 431 33 84 1135 -230 -274 470 
56601000 1373 231 187 100 1030 13 30 409 
56701000 2080 1141 -85 -42 1106 -352 -274 653 
56801000 1993 795 -133 -27 1119 13 -274 348 
56901000 1401 421 72 95 1000 135 -274 348 
57001000 1240 451 53 5 727 -413 -457 104 
57101000 846 659 157 -112 920 -474 -396 165 
57201000 860 648 70 128 1214 -291 -213 226 
57301000 1916 410 45 32 853 -230 335 653 
57401000 1632 196 -20 -26 911 -108 -91 653 
57501000 1229 263 -55 -91 1068 -169 152 653 
57601000 1778 464 76 -1 954 -352 30 348 
57701000 2318 617 71 88 1019 74 213 409 
57801000 1737 110 61 78 1008 -169 30 226 
57901000 898 112 2 -257 856 13 396 226 
58001000 723 390 -88 -66 836 -230 579 287 
58101000 2233 480 -31 -2 797 380 457 226 
58201000 2516 587 67 50 917 13 396 592 
58301000 2215 717 60 -74 1028 13 640 470 
58401000 2574 462 39 30 989 319 518 165 
58501000 2481 -118 -67 -65 1042 441 335 -78 
58601000 1449 178 17 -111 869 74 335 -322 
58701000 1982 634 111 36 1026 380 396 -627 
58801000 973 542 5 99 1026 380 213 -871 
58901000 1062 939 -50 29 1196 441 213 -810 
59001000 1554 535 48 125 1203 -108 91 -444 
59101000 1513 262 -182 -186 992 -230 91 165 
59201000 1493 1152 15 -62 909 -169 152 -17 
59301000 1744 813 171 69 963 13 -152 104 
59401000 709 863 11 -60 926 -352 -518 -444 
59501000 1348 1373 172 128 929 -535 -457 -322 
59601000 1285 523 -73 -11 1115 -474 -152 -749 
59701000 1531 408 -86 -84 874 -413 -152 -566 
59801000 1755 1168 -85 -25 1015 319 213 -261 
59901000 1991 474 36 199 982 563 213 -383 
60001000 1392 13 231 166 1098 197 274 -383 
60101000 1435 0 89 -102 910 258 457 -383 
60201000 821 164 101 25 1096 197 274 -383 
60301000 717 -218 -20 -172 1023 74 640 -322 
60401000 886 444 -81 4 1062 502 396 43 
60501000 1734 192 -1 97 960 441 518 -261 
60601000 2315 176 154 230 1217 502 335 -322 
60701000 1996 176 -7 59 1099 197 396 -627 
60801000 1271 124 72 56 1202 197 152 -566 
60901000 1012 0 -74 -95 1021 624 -91 -627 
61001000 1141 -640 123 11 1097 319 30 -444 
61101000 1333 -509 154 -35 996 380 213 -444 
61201000 1738 162 258 -14 899 -47 457 -261 
61301000 1646 41 188 73 1164 -47 335 43 
61401000 451 -189 61 -99 957 319 274 165 
61501000 1047 418 -26 -81 901 258 213 -261 
61601000 1123 443 23 0 980 258 91 -322 
61701000 1635 823 132 96 1059 197 30 -261 
61801000 1424 680 -118 -20 1024 -108 152 -383 
61901000 1234 1157 -10 56 1050 -291 30 -78 
62001000 909 543 -106 3 872 -169 91 43 
62101000 1301 719 76 146 831 624 213 -139 
62201000 1225 840 66 18 854 258 274 226 
62301000 2170 922 48 69 1001 685 396 165 
62401000 988 405 -163 12 1064 502 274 348 
62501000 1081 116 47 0 941 502 335 43 
62601000 1339 315 1 53 981 502 518 287 
62701000 1836 1120 249 109 1025 563 274 -322 
62801000 1203 418 -41 63 1064 258 91 -17 
62901000 1486 889 156 76 1003 502 -213 -139 
63001000 687 346 94 86 835 74 -335 226 
63101000 408 378 183 151 1088 13 -213 104 
63201000 363 957 -118 5 942 -230 -396 592 
63301000 763 1536 -10 134 996 258 -396 531 
63401000 1918 599 -234 -127 1038 -230 -274 959 
63501000 1803 287 123 -12 1005 -230 -152 837 
63601000 2284 302 127 43 823 -596 -274 837 
63701000 1295 -45 36 52 854 -413 -213 348 
63801000 1367 947 131 -55 1057 13 -396 -17 
63901000 910 828 -86 -25 1028 74 -457 104 
64001000 1653 268 126 50 827 74 -152 104 
64101000 1239 -150 -106 -37 837 197 30 653 
64201000 1712 353 79 -4 1235 197 30 348 
64301000 1328 562 9 -7 1188 -352 91 165 
64401000 1737 583 85 71 1092 74 -335 104 
64501000 1699 122 -90 -2 895 -535 -213 43 
64601000 1456 42 151 97 924 -596 -91 226 
64701000 620 194 28 -10 893 -169 274 531 
64801000 1049 765 156 18 927 74 396 776 
64901000 1842 1035 -65 17 898 -108 -30 470 
65001000 1840 638 -24 -117 965 -352 -396 592 
65101000 1223 531 -17 -60 872 -291 -274 226 
65201000 1109 687 84 54 1247 -779 -91 287 
65301000 2706 1040 113 53 1088 -474 -30 43 
65401000 2230 842 70 85 1043 -413 -152 409 
65501000 1378 253 -31 -56 980 -47 -91 165 
65601000 946 -202 116 -119 809 13 -30 898 
65701000 1572 915 103 39 950 -352 91 531 
65801000 1319 653 -4 29 954 -413 396 470 
65901000 1402 1376 -113 -99 907 -596 152 -17 
66001000 941 376 -204 -30 1096 -47 -274 -17 
66101000 1866 342 162 53 1023 74 -213 -383 
66201000 1676 294 30 35 983 13 -30 165 
66301000 1279 165 108 20 990 -230 91 -383 
66401000 1550 866 -16 4 1059 -169 -30 -17 
66501000 1335 1239 -131 -42 939 -413 -30 -444 
66601000 1298 630 73 76 1013 -230 -91 -78 
66701000 1042 155 214 31 938 -230 152 -566 
66801000 1321 570 180 -12 851 13 -152 -17 
66901000 1256 510 -140 -112 924 -291 30 -261 
67001000 1353 195 -153 -36 955 -47 274 -17 
67101000 1227 -43 20 98 921 258 457 -505 
67201000 1851 214 55 -43 1106 -108 335 -261 
67301000 1982 670 82 84 1132 -108 457 -810 
67401000 2069 347 148 29 943 -108 335 -871 
67501000 410 219 59 -85 865 197 396 -871 
67601000 1089 338 198 134 837 380 213 -871 
67701000 444 -76 138 10 982 868 274 -871 
67801000 1149 504 43 -47 953 502 640 -444 
67901000 2053 325 -229 -47 848 135 457 -200 
68001000 1467 453 -50 -165 909 -108 640 -17 
68101000 1980 1110 -86 99 901 319 -91 43 
68201000 1939 410 126 60 1066 441 -91 -322 
68301000 1672 510 23 5 1050 135 91 -200 
68401000 2358 229 144 39 1078 258 213 348 
68501000 1314 -303 28 -55 685 74 30 470 
68601000 1712 533 218 81 802 258 152 592 
68701000 1414 274 -10 -76 1071 135 -152 348 
68801000 1618 801 63 197 1162 -108 -396 776 
68901000 1676 272 -218 -180 1000 -413 -518 165 
69001000 2358 626 -64 33 993 -596 -640 226 
69101000 1571 970 68 -62 979 -108 -579 43 
69201000 2524 1242 181 127 1125 -352 -213 348 
69301000 2036 582 107 -69 839 -718 -152 653 
69401000 1690 0 -43 3 1045 -291 335 653 
69501000 1660 554 15 -68 918 -535 274 531 
69601000 1273 -70 111 79 801 -108 335 165 
69701000 2014 809 59 42 939 197 30 -261 
69801000 821 361 -149 -42 917 624 -335 -566 
69901000 1593 674 -3 -2 1183 -108 30 -505 
70001000 982 225 -51 -15 989 -413 30 -749 
70101000 1750 888 165 168 1261 -474 30 -749 
70201000 2026 69 100 10 1208 -108 152 -444 
70301000 650 86 -132 -115 1103 -535 91 -688 
70401000 1279 511 80 113 860 197 335 -383 
70501000 401 -141 -11 -205 829 -230 457 -139 
70601000 1250 934 95 145 1063 197 579 226 
70701000 1713 472 -140 -85 890 -108 518 -139 
70801000 1260 416 13 41 874 380 457 348 
70901000 1464 823 12 157 1035 807 335 -505 
71001000 2040 581 12 69 1133 929 -30 -322 
71101000 2240 188 193 17 1095 319 335 -688 
71201000 1971 686 -96 -72 939 685 274 43 
71301000 2226 474 1 103 988 685 457 -78 
71401000 2411 266 297 130 1124 441 -30 409 
71501000 631 75 -77 -79 768 135 213 287 
