00000 1998000 998000 
20549000 3621 -6183 62 -136 969 83 -46 -113 1100000 1100000 1100000 1100000 1498000 1498000 999000 1498000 1997000 998000 
20601000 3535 -6478 51 -120 982 -221 502 313 1100000 1100000 1100000 1100000 1497000 1498000 999000 1498000 1998000 998000 
20649000 3531 -6671 42 -135 1039 388 75 -174 1100000 1100000 1100000 1100000 1498000 1498000 997000 1499000 1998000 998000 
20701000 3260 -6754 49 -113 1011 -38 -412 -113 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1997000 997000 
20749000 3365 -6863 60 -175 1040 -283 75 618 1100000 1100000 1100000 1100000 1497000 1499000 998000 1499000 1998000 998000 
20801000 3153 -6806 -3 -74 943 -527 14 69 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1998000 998000 
20849000 3287 -7023 4 -111 924 -99 319 252 1100000 1100000 1100000 1100000 1497000 1499000 997000 1499000 1999000 997000 
20901000 3550 -7133 89 -69 943 388 14 -113 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1998000 999000 
20949000 3636 -6808 96 -144 949 -99 197 69 1100000 1100000 1100000 1100000 1499000 1499000 997000 1499000 1997000 998000 
21001000 3708 -6543 81 -44 1019 -99 -46 -358 1100000 1100000 1100000 1100000 1498000 1498000 998000 1500000 1997000 998000 
21049000 3524 -6451 77 -53 1024 -99 197 -52 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1998000 998000 
21101000 3374 -6316 62 -77 1160 266 -46 -174 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1998000 998000 
21149000 3384 -6161 86 -139 1010 266 -290 -602 1100000 1100000 1100000 1100000 1498000 1499000 999000 1498000 1998000 998000 
21201000 3549 -6037 26 -124 993 -38 -534 -235 1100000 1100000 1100000 1100000 1498000 1500000 997000 1499000 1998000 997000 
21249000 3574 -5963 82 -114 993 -527 319 252 1100000 1100000 1100000 1100000 1497000 1498000 999000 1498000 1997000 998000 
21301000 3643 -6103 57 -64 946 144 14 130 1100000 1100000 1100000 1100000 1497000 1499000 998000 1498000 1997000 998000 
21349000 3471 -6340 20 -108 949 327 -229 69 1100000 1100000 1100000 1100000 1498000 1498000 997000 1499000 1998000 998000 
21401000 3373 -6511 52 -138 1017 266 -107 -174 1100000 1100000 1100000 1100000 1498000 1498000 999000 1499000 1998000 998000 
21449000 3225 -6821 57 -193 896 -99 197 -235 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1998000 998000 
21501000 3311 -7038 51 -103 766 144 136 130 1100000 1100000 1100000 1100000 1497000 1499000 998000 1499000 1998000 998000 
21549000 3309 -7106 13 -110 974 22 14 252 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1999000 997000 
21601000 3342 -7072 77 -80 983 -99 -46 -297 1100000 1100000 1100000 1100000 1498000 1500000 997000 1499000 1998000 998000 
21649000 3461 -7094 99 -144 970 -283 -717 -785 1100000 1100000 1100000 1100000 1498000 1499000 997000 1500000 1997000 998000 
21701000 3698 -7089 108 -129 936 -527 75 130 1100000 1100000 1100000 1100000 1498000 1499000 997000 1500000 1998000 998000 
21749000 3811 -6991 79 -56 984 327 14 -235 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1998000 998000 
