10750000 1534 -2358 118 -107 1073 -2663 -1755 2876 
10801000 -836 -3433 -40 -58 1183 2890 441 -1944 
10850000 196 -1197 42 -29 1063 1975 -1450 -358 
10901000 -413 -4395 -104 -17 1031 3134 746 -1761 
10950000 479 -945 86 28 929 1731 -1084 -1700 
11001000 611 -5386 15 -196 920 -2053 -1938 2937 
11050000 693 -1046 28 94 1242 4294 -1145 -4203 
11101000 547 -3014 -7 -135 1001 -1076 -717 2510 
11150000 801 -1460 20 57 981 6186 -2487 -3531 
11201000 -358 -5882 13 -204 889 -2602 -2487 2876 
11250000 -347 -2483 -76 42 998 4233 -840 -2555 
11301000 1931 -3402 13 -130 1022 -2053 -1877 3670 
11350000 30 -1726 -3 76 959 4355 -1267 -4447 
11401000 2499 -1872 50 -125 987 -2114 -1877 3548 
11450000 -395 -2605 -103 31 1041 1303 2211 -2067 
11501000 2359 -2555 54 -185 920 -4738 624 3792 
11550000 1367 -3655 -46 21 1101 4050 258 -2128 
11601000 6278 -3068 153 -125 785 205 -2549 1961 
11650000 4849 -3959 -30 20 978 3318 -473 -1761 
11701000 914 -1865 -20 -134 1016 4172 -4685 374 
11750000 876 -1234 50 123 880 1548 -3586 -297 
11801000 3760 -3847 34 -162 838 998 -4074 3181 
11850000 1052 71 19 101 1215 7224 -3891 -2860 
11901000 2426 -1830 -109 -86 1195 -832 -2793 1717 
11950000 3510 -371 95 137 890 1609 136 -1761 
12001000 1998 -2135 12 -126 1050 -3395 136 4036 
12050000 1510 935 -21 142 991 2402 868 -4691 
12101000 2251 -2517 2 -114 938 -2785 14 3975 
12150000 194 1281 77 133 1085 1670 1296 -2555 
12201000 1264 -2792 20 -147 910 -5287 1052 2937 
12250000 989 -172 -31 110 1057 4111 -107 -2372 
12301000 3819 -1987 10 -40 1106 -3700 1723 2144 
12350000 127 1624 53 102 1126 1425 1113 -2860 
12401000 3271 -3596 9 -119 786 -6752 1052 3609 
12450000 4740 665 69 140 831 4782 868 -4325 
12501000 -626 -2553 -31 -26 1122 -3517 -46 4768 
12550000 2960 -31 131 22 1059 6430 -2854 -4691 
12601000 1103 -2056 2 -37 1044 -527 -1145 1411 
12650000 6416 163 169 -16 956 6369 -4746 8 
12701000 1032 -961 -56 117 1185 -1930 -962 374 
12750000 3814 2230 81 140 1123 6736 -2304 -2616 
12801000 1308 -2260 -8 41 921 1609 -1511 -1456 
