97950000 -2182 -5770 -69 -126 1112 83 -412 -2006 
98001000 -2107 -5796 -62 -126 1105 -38 -46 -1944 
98050000 -2181 -5820 -82 -111 1052 510 136 -1456 
98101000 -2458 -5709 -43 -68 960 571 380 984 
98150000 -2223 -5779 -47 -86 998 876 -168 1595 
98201000 -2321 -5773 -27 -84 948 388 -168 1656 
98250000 -2461 -5620 -25 -79 951 510 -290 1839 
98301000 -2482 -5844 -43 -131 994 -1259 -290 -358 
98350000 -2278 -5716 -12 -144 1042 -1686 -168 -1517 
98401000 -2166 -5989 -49 -130 929 -1747 -107 -2006 
98450000 -2138 -5926 -28 -125 968 -1747 136 -2738 
98501000 -2255 -5982 -90 -92 1081 876 197 -541 
98550000 -2282 -5847 -83 -86 1059 1242 -46 618 
98601000 -2503 -5840 -48 -103 1032 1792 75 1900 
98650000 -2321 -5887 -60 -102 964 1609 197 2693 
98701000 -2307 -5834 -55 -123 1000 -527 380 1595 
98750000 -2369 -5691 -34 -106 980 -1015 14 801 
98801000 -2372 -5791 -37 -131 957 -1320 258 -52 
98850000 -2487 -5767 -51 -120 980 -1076 -290 -1029 
98901000 -2727 -5742 -66 -93 1044 -221 441 -2677 
98950000 -2449 -5958 -43 -130 945 22 685 -2006 
99001000 -2444 -6157 -46 -102 1052 449 319 -1029 
99050000 -2552 -5907 -40 -65 1017 632 624 -113 
99101000 -2471 -5933 -23 -66 941 1181 -534 2205 
99150000 -2499 -5843 -28 -96 1014 998 -656 2144 
99201000 -2438 -5702 -50 -84 1031 510 -351 1839 
99250000 -2453 -5690 -36 -126 1074 205 -473 1350 
99301000 -2472 -5681 -58 -138 994 -1503 136 -2128 
99350000 -2629 -5695 -59 -114 936 -893 319 -2372 
99401000 -2653 -5696 -49 -100 986 -649 319 -2250 
99450000 -2576 -5780 -68 -80 917 144 197 -1517 
99501000 -2553 -5682 -56 -82 944 754 -107 1289 
99550000 -2559 -5723 -34 -90 917 876 -412 1656 
99601000 -2260 -5592 3 -121 955 388 -107 1839 
99650000 -2278 -5739 -8 -132 976 -527 75 1778 
99701000 -2379 -5602 -39 -123 1044 -771 -717 -663 
99750000 -2266 -5508 -39 -99 972 -893 -107 -1639 
99801000 -2545 -5534 -95 -94 987 -405 -107 -2128 
99850000 -2457 -5547 -99 -83 955 -283 -229 -2189 
99901000 -2586 -5587 -84 -78 972 754 868 801 
99950000 -2587 -5741 -57 -125 970 754 868 1595 
100001000 -2617 -5904 -73 -102 913 815 502 1839 
100050000 -2655 -5809 -25 -83 892 449 441 2205 
